ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,8.767349,-1,4.588055,3.484178,14.87002,0.2791588,18.42944,4.70099,ACCELERATE
-1,8.934246,-1,4.444232,3.375014,14.76162,0.2791582,19.89519,4.802835,ACCELERATE
-1,9.097735,-1,4.303355,3.26808,14.65327,0.2791576,21.3601,4.903039,ACCELERATE
-1,9.266329,-1,4.158086,3.157809,14.54455,0.2791575,22.82957,5.002294,ACCELERATE
-1,9.43361,-1,4.013957,3.048398,14.43274,0.2791598,24.34065,5.104021,ACCELERATE
-1,9.604931,-1,3.866356,2.936348,14.32274,0.2791599,25.82686,5.20407,ACCELERATE
-1,9.770946,-1,3.723334,2.82777,14.21533,0.2791593,27.27793,5.301754,ACCELERATE
-1,9.942861,-1,3.575236,2.715335,14.10324,0.2791596,28.79169,5.403658,ACCELERATE
-1,-1,-1,3.436049,2.609663,13.99723,0.27916,30.22319,5.500024,ACCELERATE
-1,-1,-1,3.199526,2.483656,13.86378,0.2791594,31.72618,5.601353,LEFT_ACCELERATE
-1,-1,-1,2.896104,2.295749,13.6692,0.2791607,33.22181,5.702624,ACCELERATE
-1,-1,-1,2.644658,2.096746,13.47088,0.2791597,34.74199,5.805543,ACCELERATE
-1,-1,-1,2.423523,1.907977,13.28513,0.27916,36.20089,5.904278,ACCELERATE
19.95417,-1,-1,2.278872,1.730158,13.09779,0.2791609,37.65705,6.002845,LEFT_ACCELERATE
19.49627,-1,-1,2.061218,1.548866,12.8303,0.2791649,39.14298,6.104319,LEFT_ACCELERATE
19.30638,-1,-1,1.772586,1.345816,12.44081,0.2791687,40.53403,6.201416,LEFT_ACCELERATE
18.19597,-1,-1,1.656301,1.179428,11.99257,0.2791642,41.94302,6.300694,ACCELERATE
16.6988,9.649,-1,1.792824,1.150227,11.55268,0.2791627,43.36908,6.400887,LEFT_ACCELERATE
15.72424,9.289578,-1,2.1066,1.23901,11.07149,0.2791615,44.82116,6.503634,LEFT_ACCELERATE
15.57083,9.165574,-1,2.288683,1.326479,10.44996,0.2791786,46.22574,6.606968,LEFT_ACCELERATE
15.93733,9.2323,-1,2.252726,1.348608,9.702427,0.2791908,47.42634,6.702188,LEFT_ACCELERATE
15.82345,9.144097,-1,2.334165,1.357719,8.772035,0.2791806,48.60535,6.803173,LEFT_ACCELERATE
15.72218,9.022277,-1,2.504106,1.409441,7.787333,0.2791802,49.67142,6.900751,LEFT_ACCELERATE
16.59681,9.154192,-1,2.395575,1.420555,6.64959,0.2791992,50.62112,7.000547,LEFT_ACCELERATE
19.71271,9.642029,-1,1.991716,1.318329,5.305702,0.2792139,51.38259,7.104736,LEFT_ACCELERATE
-1,-1,-1,1.595932,1.129962,3.934164,0.2792007,51.87922,7.203037,LEFT_ACCELERATE
-1,-1,-1,1.267698,0.9028983,2.490042,0.2791846,52.23316,7.303008,LEFT_ACCELERATE
-1,-1,-1,1.12889,0.7641294,1.068002,0.2791706,52.5321,7.400598,ACCELERATE
-1,-1,-1,1.269083,0.7784101,-0.3936627,0.2791636,52.87059,7.501352,ACCELERATE
-1,9.59236,-1,1.716712,0.9489211,-1.849121,0.2791626,53.23697,7.602124,LEFT_ACCELERATE
-1,9.368996,-1,2.2695,1.220537,-3.29583,0.27916,53.58129,7.701998,LEFT_ACCELERATE
-1,9.683848,-1,2.355851,1.410507,-4.762629,0.2791747,53.79847,7.801732,LEFT_ACCELERATE
-1,-1,-1,2.178728,1.447585,-6.261829,0.2791757,53.84408,7.902602,LEFT_ACCELERATE
-1,-1,-1,2.056861,1.416305,-7.793149,0.2791681,53.8144,8.005455,ACCELERATE
-1,-1,-1,2.036252,1.402017,-9.207279,0.2791638,53.80132,8.100409,ACCELERATE
-1,-1,-1,2.043674,1.406632,-10.7329,0.2791616,53.80672,8.202839,ACCELERATE
-1,-1,-1,2.06896,1.42372,-12.22337,0.2791612,53.8243,8.302911,ACCELERATE
-1,-1,-1,2.105478,1.448652,-13.7029,0.2791605,53.84952,8.402253,ACCELERATE
-1,-1,-1,2.149008,1.478482,-15.16924,0.2791612,53.87943,8.500716,ACCELERATE
-1,-1,-1,2.198225,1.51226,-16.65767,0.2791603,53.91314,8.600668,ACCELERATE
-1,-1,-1,2.246698,1.547979,-18.18864,0.2791606,53.94891,8.703479,LEFT_ACCELERATE
-1,-1,-1,2.144634,1.538886,-19.68945,0.2791614,53.93623,8.804289,LEFT_ACCELERATE
-1,-1,-1,2.033221,1.477402,-21.17429,0.2791619,53.87411,8.904069,ACCELERATE
-1,-1,-1,1.956938,1.422012,-22.61562,0.2791624,53.81919,9.000905,ACCELERATE
19.10312,-1,-1,1.952106,1.370407,-24.11849,0.2791605,53.76724,9.101862,ACCELERATE
17.98617,9.755155,-1,2.026034,1.357365,-25.61862,0.2791606,53.69599,9.202713,LEFT_ACCELERATE
17.58349,9.707893,-1,2.00033,1.333904,-27.10493,0.2791667,53.51506,9.303355,LEFT_ACCELERATE
16.47683,9.382971,-1,2.178596,1.346726,-28.6081,0.2791636,53.25953,9.405735,LEFT_ACCELERATE
15.36706,8.975844,-1,2.627811,1.473722,-30.00306,0.279162,53.00826,9.500916,LEFT_ACCELERATE
14.59241,8.638729,-1,3.194021,1.645555,-31.45233,0.2791635,52.66096,9.601023,LEFT_ACCELERATE
13.61481,8.193894,-1,4.476144,1.91167,-32.9486,0.2791644,52.24022,9.705417,LEFT_ACCELERATE
13.34118,7.926241,-1,5.500743,2.16478,-34.37199,0.2791798,51.69062,9.808065,LEFT_ACCELERATE
13.79916,7.897439,-1,5.158342,2.316445,-35.61739,0.2792037,50.98288,9.904577,LEFT_ACCELERATE
14.95358,8.13664,-1,4.317961,2.328209,-36.72227,0.2792167,50.05658,10.00184,LEFT_ACCELERATE
16.56268,8.563501,-1,3.576053,2.228109,-37.65883,0.2792144,48.91138,10.10175,LEFT_ACCELERATE
18.46241,8.992823,-1,3.058264,2.041262,-38.41012,0.2791981,47.61836,10.20262,LEFT_ACCELERATE
19.94629,9.17707,-1,2.777539,1.846212,-39.03123,0.2791819,46.26036,10.303,LEFT_ACCELERATE
19.5486,8.96203,-1,2.898777,1.767008,-39.61718,0.2791686,44.90823,10.40197,ACCELERATE
19.09322,8.629919,-1,3.339985,1.846269,-40.23481,0.2791623,43.51234,10.50447,LEFT_ACCELERATE
-1,8.541876,-1,3.519983,1.953475,-40.73796,0.2791676,42.14409,10.60249,LEFT_ACCELERATE
-1,8.819605,-1,3.233298,1.970828,-41.06361,0.2791951,40.69398,10.70257,LEFT_ACCELERATE
-1,9.630639,-1,2.761792,1.866901,-41.15152,0.2791983,39.24966,10.80004,LEFT_ACCELERATE
-1,-1,-1,2.350996,1.678367,-41.05953,0.2791843,37.71376,10.90352,LEFT_ACCELERATE
-1,-1,-1,2.054501,1.511182,-40.90392,0.2791706,36.22887,11.00379,ACCELERATE
-1,-1,-1,1.873611,1.378297,-40.77141,0.2791643,34.72984,11.10485,ACCELERATE
-1,-1,-1,1.735608,1.276219,-40.66947,0.2791621,33.28673,11.20198,ACCELERATE
-1,-1,-1,1.649427,1.194161,-40.59134,0.2791638,31.71683,11.30754,RIGHT_ACCELERATE
-1,-1,-1,1.721673,1.19927,-40.60065,0.2791638,30.31493,11.40171,RIGHT_ACCELERATE
-1,-1,-1,1.769364,1.230328,-40.63125,0.2791609,28.82741,11.5016,ACCELERATE
-1,-1,-1,1.810966,1.25927,-40.66068,0.2791609,27.30154,11.60405,ACCELERATE
-1,-1,-1,1.85046,1.286788,-40.6879,0.27916,25.82261,11.70336,ACCELERATE
-1,-1,-1,1.88843,1.313238,-40.71482,0.2791608,24.30904,11.80499,ACCELERATE
-1,-1,-1,1.92508,1.338761,-40.73951,0.27916,22.88864,11.90036,ACCELERATE
-1,-1,-1,1.96113,1.363865,-40.76497,0.2791612,21.39896,12.00038,ACCELERATE
-1,-1,-1,1.971997,1.383956,-40.78356,0.2791611,19.90178,12.10091,LEFT_ACCELERATE
-1,-1,-1,1.836253,1.340053,-40.73568,0.2791617,18.38129,12.20308,LEFT_ACCELERATE
-1,-1,-1,1.736989,1.270863,-40.66683,0.2791608,16.893,12.30311,ACCELERATE
-1,-1,-1,1.650995,1.207896,-40.60375,0.2791608,15.40288,12.40324,ACCELERATE
-1,-1,-1,1.570354,1.148833,-40.54568,0.2791609,13.94171,12.50141,ACCELERATE
-1,-1,-1,1.490851,1.090634,-40.48697,0.2791608,12.39663,12.60522,ACCELERATE
-1,-1,-1,1.442228,1.044005,-40.44241,0.2791613,10.93131,12.70364,RIGHT_ACCELERATE
-1,-1,-1,1.404269,1.014574,-40.41293,0.279161,9.44566,12.8034,ACCELERATE
-1,-1,-1,1.361621,0.9837628,-40.38192,0.2791609,7.930924,12.90511,ACCELERATE
-1,-1,-1,1.319549,0.9533911,-40.35119,0.2791603,6.460264,13.00387,ACCELERATE
-1,-1,-1,1.275401,0.9215161,-40.31908,0.2791607,4.945633,13.10557,ACCELERATE
-1,-1,-1,1.231301,0.8896714,-40.28793,0.2791607,3.49032,13.2033,ACCELERATE
-1,-1,-1,1.186962,0.8576513,-40.25595,0.2791607,2.006207,13.30295,ACCELERATE
-1,-1,-1,1.143266,0.8260927,-40.22463,0.2791603,0.5598523,13.40008,ACCELERATE
-1,-1,-1,1.0972,0.7928208,-40.19144,0.2791612,-0.9679734,13.50267,ACCELERATE
-1,-1,-1,1.053603,0.7613308,-40.15956,0.2791599,-2.431565,13.60096,ACCELERATE
-1,-1,-1,1.007345,0.7279179,-40.12622,0.2791613,-3.959069,13.70353,ACCELERATE
-1,-1,-1,0.9635566,0.6962866,-40.09466,0.2791599,-5.40245,13.80045,ACCELERATE
-1,-1,-1,0.9181687,0.6634994,-40.06149,0.2791606,-6.91792,13.90222,ACCELERATE
-1,-1,-1,0.8727666,0.6307005,-40.02914,0.2791605,-8.394127,14.00134,ACCELERATE
-1,-1,-1,0.8281265,0.5984511,-39.99649,0.2791609,-9.882247,14.10127,ACCELERATE
-1,-1,-1,0.7859319,0.5663665,-39.96558,0.2791604,-11.39355,14.20275,ACCELERATE
-1,-1,-1,0.7841486,0.5593957,-39.95931,0.2791603,-12.88841,14.30311,ACCELERATE
-1,-1,-1,0.7841219,0.5583268,-39.95827,0.2791604,-14.39938,14.40456,ACCELERATE
-1,-1,-1,0.7840786,0.5575706,-39.95753,0.2791608,-15.86063,14.50266,ACCELERATE
-1,-1,-1,0.7840375,0.5569381,-39.95691,0.2791605,-17.36123,14.6034,ACCELERATE
-1,-1,-1,0.7840086,0.556444,-39.95642,0.2791603,-18.84037,14.7027,ACCELERATE
-1,-1,-1,0.7839828,0.5560383,-39.95603,0.2791604,-20.33189,14.80283,ACCELERATE
-1,-1,-1,0.7839929,0.5560077,-39.95601,0.2791607,-21.79827,14.90127,ACCELERATE
19.18756,-1,-1,0.8055006,0.5594037,-39.95587,0.2791606,-23.30648,15.00253,ACCELERATE
17.744,-1,-1,0.9705271,0.6209694,-39.95489,0.2791599,-24.76739,15.1006,LEFT_ACCELERATE
16.5824,9.811193,-1,1.291659,0.7745309,-39.92603,0.2791614,-26.26337,15.20109,LEFT_ACCELERATE
16.25991,9.658134,-1,1.51934,0.9074735,-39.76802,0.2791743,-27.75003,15.30164,LEFT_ACCELERATE
15.8107,9.474977,-1,1.727839,1.006051,-39.45513,0.2791722,-29.20568,15.40174,LEFT_ACCELERATE
14.63239,8.996941,-1,2.362391,1.197261,-39.08738,0.2791662,-30.66638,15.50287,LEFT_ACCELERATE
13.8015,8.559687,-1,3.377008,1.48545,-38.68384,0.2791639,-32.07474,15.6013,LEFT_ACCELERATE
13.63782,8.322371,-1,4.118233,1.738805,-38.13492,0.2791846,-33.43666,15.7001,LEFT_ACCELERATE
14.21103,8.310891,-1,3.991128,1.899895,-37.35971,0.2792089,-34.72429,15.8014,LEFT_ACCELERATE
15.38014,8.552311,-1,3.457825,1.922397,-36.37389,0.2792168,-35.8203,15.90088,LEFT_ACCELERATE
16.99288,8.945579,-1,2.922382,1.825239,-35.13665,0.2792095,-36.76115,16.00584,LEFT_ACCELERATE
18.57998,9.223754,-1,2.595016,1.682494,-33.90387,0.2791919,-37.45163,16.10102,LEFT_ACCELERATE
19.44772,9.235187,-1,2.50158,1.569155,-32.5455,0.2791777,-38.09261,16.20193,LEFT_ACCELERATE
-1,9.319848,-1,2.40299,1.512005,-31.11776,0.2791738,-38.65882,16.3052,LEFT_ACCELERATE
-1,9.379977,-1,2.322116,1.457781,-29.73024,0.2791722,-39.07024,16.40244,LEFT_ACCELERATE
-1,9.090118,-1,2.586029,1.496451,-28.28548,0.2791664,-39.46525,16.50302,ACCELERATE
-1,8.739728,-1,3.144088,1.666705,-26.86729,0.279161,-39.86382,16.60194,LEFT_ACCELERATE
-1,8.758805,-1,3.336531,1.841533,-25.43371,0.2791677,-40.1729,16.70053,LEFT_ACCELERATE
-1,9.449864,-1,2.989381,1.906319,-23.93531,0.2791922,-40.29682,16.80176,LEFT_ACCELERATE
-1,-1,-1,2.496031,1.808961,-22.41761,0.2791873,-40.19822,16.90414,LEFT_ACCELERATE
17.75759,-1,-1,2.072195,1.59833,-20.94135,0.2791753,-39.97678,17.00443,LEFT_ACCELERATE
13.52316,-1,-1,1.755755,1.367005,-19.46072,0.2791652,-39.745,17.10508,ACCELERATE
11.53778,-1,-1,1.491883,1.16108,-17.9614,0.2791616,-39.54089,17.20668,ACCELERATE
10.61971,-1,-1,1.271047,0.9818617,-16.53055,0.2791615,-39.37054,17.30343,RIGHT_ACCELERATE
-1,-1,-1,1.169726,0.8723958,-15.03093,0.2791625,-39.26671,17.4044,RIGHT_ACCELERATE
-1,-1,-1,1.070454,0.7966818,-13.58259,0.2791604,-39.19238,17.50176,ACCELERATE
-1,-1,-1,0.967855,0.7203082,-12.11307,0.2791594,-39.11645,17.60056,ACCELERATE
-1,-1,-1,0.8647738,0.6436083,-10.61915,0.27916,-39.03886,17.70099,ACCELERATE
-1,-1,-1,0.7858208,0.5754563,-9.083349,0.2791564,-38.97409,17.80422,ACCELERATE
-1,-1,-1,0.784504,0.5654155,-7.629762,0.2791581,-38.96519,17.90181,ACCELERATE
-1,-1,-1,0.7844271,0.563152,-6.134889,0.2791583,-38.96301,18.00217,ACCELERATE
-1,-1,-1,0.7843361,0.561462,-4.648409,0.2791593,-38.96134,18.10196,ACCELERATE
18.75964,-1,-1,0.8472157,0.5743824,-3.157328,0.2791595,-38.95718,18.20206,ACCELERATE
17.23931,-1,-1,1.085569,0.6770508,-1.647484,0.2791607,-38.94787,18.30343,LEFT_ACCELERATE
16.27629,9.683433,-1,1.434391,0.8410762,-0.2013757,0.2791609,-38.89845,18.40063,LEFT_ACCELERATE
16.02219,9.53662,-1,1.673034,0.9810942,1.27344,0.2791791,-38.70562,18.50069,LEFT_ACCELERATE
16.38462,9.646093,-1,1.663582,1.033414,2.702573,0.2791945,-38.30112,18.60073,LEFT_ACCELERATE
16.444,9.685999,-1,1.609709,1.014482,4.076706,0.2791849,-37.69736,18.70173,LEFT_ACCELERATE
15.72556,9.419951,-1,1.78017,1.040117,5.394931,0.2791731,-37.00677,18.80169,LEFT_ACCELERATE
14.4991,8.918241,-1,2.482126,1.224856,6.719592,0.2791641,-36.30456,18.90236,LEFT_ACCELERATE
13.95544,8.565332,-1,3.377958,1.485266,7.971484,0.2791664,-35.55898,19.00029,LEFT_ACCELERATE
14.12667,8.397156,-1,3.819357,1.712975,9.180574,0.2791907,-34.61862,19.10342,LEFT_ACCELERATE
15.24636,8.508828,-1,3.501752,1.819227,10.19986,0.2792134,-33.48909,19.20602,LEFT_ACCELERATE
17.56491,8.864079,-1,2.995883,1.790663,10.92873,0.2792183,-32.28787,19.30087,LEFT_ACCELERATE
-1,9.469904,-1,2.423775,1.6401,11.45062,0.279216,-30.9117,19.40035,LEFT_ACCELERATE
-1,-1,-1,1.927095,1.396193,11.76214,0.2791967,-29.40681,19.50409,LEFT_ACCELERATE
-1,-1,-1,1.549854,1.129845,11.92603,0.2791815,-27.92809,19.6041,LEFT_ACCELERATE
-1,-1,-1,1.39669,0.9632671,12.0624,0.2791681,-26.48512,19.70144,ACCELERATE
-1,-1,-1,1.487833,0.9454364,12.24072,0.279164,-24.98872,19.80264,ACCELERATE
-1,-1,-1,1.774788,1.068124,12.43896,0.2791609,-23.54435,19.90052,ACCELERATE
-1,9.755839,-1,2.161017,1.271251,12.66362,0.2791604,-22.02801,20.00343,LEFT_ACCELERATE
-1,9.784797,-1,2.360256,1.449053,12.84603,0.2791606,-20.59261,20.10062,LEFT_ACCELERATE
-1,9.996818,-1,2.400903,1.549632,12.94773,0.2791622,-19.10681,20.20064,LEFT_ACCELERATE
-1,9.890099,-1,2.539951,1.642525,13.0417,0.2791624,-17.62191,20.30053,ACCELERATE
-1,9.75008,-1,2.705091,1.749009,13.1473,0.2791592,-16.13604,20.40054,ACCELERATE
-1,9.631678,-1,2.868663,1.862279,13.26266,0.2791592,-14.58114,20.50522,LEFT_ACCELERATE
-1,9.983362,-1,2.801847,1.91709,13.31537,0.2791619,-13.12121,20.60337,LEFT_ACCELERATE
-1,-1,-1,2.581755,1.864546,13.25961,0.2791651,-11.65314,20.70206,LEFT_ACCELERATE
-1,-1,-1,2.462837,1.787137,13.18374,0.2791618,-10.17435,20.80148,ACCELERATE
-1,-1,-1,2.376449,1.724187,13.12004,0.2791606,-8.677559,20.90206,ACCELERATE
-1,-1,-1,2.299386,1.66803,13.06406,0.27916,-7.154593,21.00438,ACCELERATE
-1,-1,-1,2.231438,1.618596,13.01469,0.2791597,-5.65776,21.10492,ACCELERATE
-1,-1,-1,2.168292,1.572712,12.97023,0.2791598,-4.203015,21.20263,ACCELERATE
-1,-1,-1,2.107998,1.528936,12.92634,0.2791597,-2.686639,21.30447,ACCELERATE
-1,-1,-1,2.050567,1.487261,12.88392,0.2791596,-1.163312,21.40678,ACCELERATE
-1,-1,-1,1.99675,1.448223,12.84598,0.2791595,0.2338453,21.50061,ACCELERATE
-1,-1,-1,1.943395,1.409528,12.80632,0.2791594,1.720384,21.60044,ACCELERATE
-1,-1,-1,1.887255,1.368821,12.76689,0.2791596,3.216158,21.7009,ACCELERATE
-1,-1,-1,1.832402,1.329049,12.72638,0.2791598,4.765119,21.80492,ACCELERATE
-1,-1,-1,1.778919,1.290273,12.68803,0.2791594,6.239542,21.90394,ACCELERATE
-1,-1,-1,1.727471,1.252973,12.65078,0.2791596,7.675965,22.00041,ACCELERATE
-1,-1,-1,1.673594,1.213912,12.61179,0.2791594,9.182825,22.1016,ACCELERATE
-1,-1,-1,1.620008,1.175061,12.57232,0.2791599,10.7104,22.20419,ACCELERATE
-1,-1,-1,1.567684,1.137125,12.53491,0.2791597,12.15852,22.30144,ACCELERATE
-1,-1,-1,1.514818,1.098795,12.49634,0.2791598,13.65215,22.40175,ACCELERATE
-1,-1,-1,1.461887,1.060418,12.45844,0.2791593,15.11969,22.5003,ACCELERATE
-1,-1,-1,1.409442,1.022391,12.41992,0.2791591,16.6111,22.60046,ACCELERATE
-1,-1,-1,1.355077,0.9829715,12.3809,0.2791598,18.12118,22.70187,ACCELERATE
-1,-1,-1,1.301047,0.9437933,12.34161,0.2791589,19.64071,22.80391,ACCELERATE
-1,-1,-1,1.247788,0.9051732,12.30325,0.27916,21.12385,22.90352,ACCELERATE
-1,-1,-1,1.195524,0.8672732,12.26494,0.2791592,22.60402,23.00292,ACCELERATE
-1,-1,-1,1.142758,0.8290078,12.22678,0.2791589,24.07775,23.10189,ACCELERATE
-1,-1,-1,1.091266,0.791665,12.1888,0.2791609,25.54345,23.20032,ACCELERATE
-1,-1,-1,1.03735,0.7525639,12.15032,0.2791578,27.02751,23.29998,ACCELERATE
-1,-1,-1,0.9817742,0.712257,12.11009,0.2791595,28.57827,23.40413,ACCELERATE
-1,-1,-1,0.9296169,0.6744285,12.07242,0.2791586,30.02958,23.5016,ACCELERATE
-1,-1,-1,0.8770706,0.6363165,12.03393,0.2791606,31.51154,23.60112,ACCELERATE
-1,-1,-1,0.8227409,0.59691,11.99413,0.2791591,33.04246,23.70393,ACCELERATE
-1,-1,-1,0.7847888,0.5645975,11.96381,0.2791587,34.53083,23.80388,ACCELERATE
-1,-1,-1,0.7841988,0.5599825,11.9599,0.2791588,35.98609,23.90159,ACCELERATE
19.09882,-1,-1,0.8133417,0.5661184,11.95747,0.2791598,37.46804,24.00107,ACCELERATE
17.58918,-1,-1,1.000296,0.6373932,11.9513,0.2791595,38.96781,24.10176,ACCELERATE
16.08846,9.620174,-1,1.437618,0.8231764,11.9423,0.2791608,40.47824,24.20316,LEFT_ACCELERATE
15.00615,9.135188,-1,2.108221,1.093706,11.89812,0.2791611,41.96104,24.3028,LEFT_ACCELERATE
14.62623,8.864051,-1,2.666389,1.350422,11.71185,0.2791772,43.47008,24.40509,LEFT_ACCELERATE
14.89659,8.837599,-1,2.796334,1.500781,11.34144,0.2792008,44.83046,24.50006,LEFT_ACCELERATE
15.7437,9.066508,-1,2.557122,1.520693,10.68961,0.279209,46.19476,24.60201,LEFT_ACCELERATE
16.2497,9.238856,-1,2.356225,1.464037,9.860332,0.2791944,47.39899,24.70048,LEFT_ACCELERATE
16.314,9.254317,-1,2.284925,1.403625,8.856628,0.2791853,48.57294,24.80434,LEFT_ACCELERATE
17.14644,9.477132,-1,2.057614,1.321529,7.798134,0.2792004,49.5413,24.90093,LEFT_ACCELERATE
19.59633,-1,-1,1.628384,1.142022,6.520502,0.2792103,50.36253,25.00333,LEFT_ACCELERATE
-1,-1,-1,1.222811,0.8935557,5.174386,0.2791948,50.95964,25.1025,LEFT_ACCELERATE
-1,-1,-1,0.9156449,0.6593906,3.793096,0.27918,51.43359,25.20064,LEFT_ACCELERATE
-1,-1,-1,0.8057587,0.5520249,2.391877,0.2791685,51.9054,25.29998,ACCELERATE
-1,-1,-1,1.000539,0.6402421,0.9738142,0.2791591,52.43673,25.40167,LEFT_ACCELERATE
-1,9.993875,-1,1.276606,0.7806029,-0.4390054,0.279161,52.88185,25.50122,LEFT_ACCELERATE
-1,9.705648,-1,1.690012,0.9616729,-1.894038,0.2791609,53.25163,25.60204,ACCELERATE
-1,9.285119,-1,2.365362,1.255177,-3.357239,0.2791607,53.61932,25.70333,LEFT_ACCELERATE
-1,9.065399,-1,2.872253,1.570872,-4.762906,0.2791609,53.94492,25.80023,LEFT_ACCELERATE
-1,9.365323,-1,2.887753,1.765671,-6.249811,0.2791748,54.15426,25.90123,LEFT_ACCELERATE
-1,9.843438,-1,2.741431,1.815026,-7.774839,0.2791717,54.21264,26.0038,LEFT_ACCELERATE
-1,9.940765,-1,2.727457,1.832719,-9.249973,0.2791649,54.23182,26.10285,ACCELERATE
-1,9.889672,-1,2.782495,1.869297,-10.74736,0.2791623,54.26939,26.20341,ACCELERATE
-1,9.842401,-1,2.848094,1.917392,-12.19788,0.2791608,54.31701,26.30085,LEFT_ACCELERATE
