ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
17.31272,9.200162,-1,2.757767,1.809562,13.07271,0.2791601,39.4746,6.100438,LEFT_ACCELERATE
16.69729,9.049376,-1,2.874858,1.829412,12.87578,0.2791645,40.96326,6.201356,LEFT_ACCELERATE
16.63137,9.10078,-1,2.800481,1.803384,12.5126,0.2791733,42.44832,6.304189,LEFT_ACCELERATE
15.83987,8.874726,-1,2.974671,1.797212,12.07155,0.2791684,43.83302,6.401792,LEFT_ACCELERATE
14.46557,8.39002,-1,3.768324,1.927745,11.62236,0.2791625,45.24123,6.501033,LEFT_ACCELERATE
13.61552,7.995056,-1,5.005466,2.164389,11.11558,0.2791635,46.68191,6.603633,LEFT_ACCELERATE
13.53724,7.810583,-1,5.592055,2.360466,10.48411,0.2791824,48.01046,6.702617,LEFT_ACCELERATE
14.22603,7.881357,-1,4.994073,2.447781,9.638364,0.2792073,49.24513,6.803484,LEFT_ACCELERATE
15.69669,8.235479,-1,4.100689,2.403771,8.571455,0.2792173,50.29752,6.904616,LEFT_ACCELERATE
17.90616,8.803257,-1,3.351447,2.239437,7.339477,0.2792163,51.11679,7.004582,LEFT_ACCELERATE
-1,9.386853,-1,2.766948,1.987677,6.041444,0.2792008,51.70507,7.100784,LEFT_ACCELERATE
-1,9.759378,-1,2.333095,1.699389,4.610917,0.2791846,52.18036,7.202178,LEFT_ACCELERATE
-1,9.688056,-1,2.176569,1.490127,3.165331,0.2791698,52.61021,7.303466,ACCELERATE
-1,9.313033,-1,2.363767,1.458011,1.75746,0.2791637,53.06158,7.40275,ACCELERATE
-1,8.846636,-1,2.903012,1.591966,0.3372915,0.2791613,53.54641,7.503508,LEFT_ACCELERATE
-1,8.510339,-1,3.54988,1.824102,-1.074662,0.2791606,54.00242,7.603165,LEFT_ACCELERATE
-1,8.580541,-1,3.62328,2.002587,-2.496385,0.2791754,54.32296,7.7012,LEFT_ACCELERATE
-1,8.895471,-1,3.46981,2.101227,-3.981688,0.2791756,54.48692,7.801679,LEFT_ACCELERATE
-1,8.972076,-1,3.501157,2.194611,-5.448708,0.2791674,54.58526,7.900413,ACCELERATE
-1,8.819374,-1,3.692421,2.314157,-6.951975,0.2791637,54.70419,8.001662,ACCELERATE
-1,8.739625,-1,3.838584,2.437294,-8.415558,0.2791605,54.82876,8.100285,LEFT_ACCELERATE
-1,9.055753,-1,3.705215,2.489788,-9.944727,0.2791622,54.88749,8.203081,LEFT_ACCELERATE
-1,9.106532,-1,3.697398,2.50941,-11.40861,0.2791613,54.90857,8.301373,ACCELERATE
-1,9.060086,-1,3.74713,2.542844,-12.9223,0.2791613,54.94304,8.403025,ACCELERATE
-1,9.000506,-1,3.810951,2.585726,-14.38862,0.2791604,54.98541,8.501508,ACCELERATE
-1,9.030949,-1,3.828557,2.625392,-15.85827,0.2791602,55.02498,8.600216,LEFT_ACCELERATE
-1,9.390435,-1,3.660975,2.606917,-17.34834,0.2791611,55.00497,8.700293,LEFT_ACCELERATE
-1,9.404244,-1,3.602399,2.570459,-18.88304,0.2791609,54.96896,8.803356,ACCELERATE
-1,9.296411,-1,3.561765,2.54231,-20.37947,0.2791607,54.94102,8.903837,LEFT_ACCELERATE
-1,9.36222,-1,3.390415,2.493382,-21.82048,0.2791606,54.88593,9.000689,LEFT_ACCELERATE
-1,9.700779,-1,3.024461,2.338303,-23.29815,0.2791659,54.71624,9.100651,LEFT_ACCELERATE
19.51382,9.607862,-1,2.840758,2.127257,-24.7695,0.2791633,54.4908,9.200596,ACCELERATE
18.20215,9.357862,-1,2.820207,1.9792,-26.29488,0.2791609,54.25851,9.304192,LEFT_ACCELERATE
17.046,9.088657,-1,2.920329,1.915077,-27.74614,0.2791606,54.00462,9.403108,ACCELERATE
15.59534,8.633516,-1,3.382652,1.975043,-29.21972,0.2791606,53.75227,9.503475,LEFT_ACCELERATE
14.63637,8.265316,-1,4.040344,2.12626,-30.66024,0.2791616,53.47311,9.602028,LEFT_ACCELERATE
14.48008,8.138006,-1,4.332154,2.254907,-32.10355,0.2791784,53.04925,9.703224,LEFT_ACCELERATE
15.07751,8.275401,-1,4.013097,2.283629,-33.45243,0.279203,52.42295,9.803425,LEFT_ACCELERATE
16.41375,8.715105,-1,3.377754,2.187081,-34.64013,0.2792161,51.57505,9.901862,LEFT_ACCELERATE
18.26585,9.399857,-1,2.690535,1.95103,-35.68586,0.279219,50.46708,10.00478,LEFT_ACCELERATE
-1,-1,-1,2.027094,1.609349,-36.46592,0.2792125,49.25087,10.10246,LEFT_ACCELERATE
-1,-1,-1,1.417169,1.170153,-37.08052,0.2791941,47.89103,10.20315,LEFT_ACCELERATE
-1,-1,-1,0.9301487,0.7501067,-37.57142,0.2791786,46.52569,10.30065,LEFT_ACCELERATE
-1,-1,-1,0.8102273,0.5414706,-38.14467,0.2791694,45.16795,10.4002,ACCELERATE
-1,-1,-1,1.018375,0.6437611,-38.86893,0.2791593,43.8021,10.50423,ACCELERATE
-1,9.537493,-1,1.55263,0.8649602,-39.54067,0.2791611,42.48666,10.60338,ACCELERATE
19.71428,8.93334,-1,2.508758,1.216588,-40.19959,0.2791599,41.15776,10.70298,LEFT_ACCELERATE
-1,8.539376,-1,3.431175,1.586546,-40.77457,0.2791677,39.79914,10.80215,LEFT_ACCELERATE
-1,8.561053,-1,3.565691,1.853283,-41.18934,0.2791882,38.33465,10.90462,LEFT_ACCELERATE
-1,8.941041,-1,3.357951,2.005096,-41.38836,0.279184,36.8569,11.00498,LEFT_ACCELERATE
-1,9.224486,-1,3.25727,2.07428,-41.46849,0.2791729,35.41185,11.10221,LEFT_ACCELERATE
-1,9.1807,-1,3.346041,2.14722,-41.54304,0.2791651,33.92042,11.20247,ACCELERATE
-1,9.053624,-1,3.497376,2.24349,-41.63774,0.279162,32.46803,11.3002,ACCELERATE
-1,8.908299,-1,3.671253,2.354333,-41.74932,0.2791608,30.98009,11.40037,ACCELERATE
-1,8.792357,-1,3.835405,2.475444,-41.87075,0.27916,29.43537,11.50441,LEFT_ACCELERATE
-1,9.111976,-1,3.709539,2.526895,-41.92533,0.279161,27.95539,11.6039,LEFT_ACCELERATE
-1,9.353419,-1,3.593019,2.511908,-41.91106,0.2791619,26.5099,11.70096,ACCELERATE
-1,9.369313,-1,3.577364,2.501231,-41.90085,0.2791613,24.96302,11.80482,ACCELERATE
-1,9.36939,-1,3.576491,2.500269,-41.90026,0.2791616,23.54077,11.90031,ACCELERATE
-1,9.360868,-1,3.584614,2.505682,-41.90599,0.2791606,21.96988,12.00577,ACCELERATE
-1,9.34758,-1,3.597882,2.514809,-41.91534,0.2791606,20.4983,12.10457,ACCELERATE
-1,9.330863,-1,3.614802,2.526552,-41.92709,0.2791602,19.04412,12.2022,ACCELERATE
-1,9.311747,-1,3.634273,2.540119,-41.94079,0.2791604,17.56026,12.30182,ACCELERATE
-1,9.290652,-1,3.655828,2.555169,-41.95568,0.2791603,16.07256,12.4017,ACCELERATE
-1,9.269016,-1,3.677978,2.570654,-41.97141,0.2791601,14.5787,12.502,ACCELERATE
-1,9.246682,-1,3.700869,2.586669,-41.98739,0.2791609,13.10879,12.60068,ACCELERATE
-1,9.222835,-1,3.725327,2.60379,-42.00452,0.2791604,11.56682,12.70421,ACCELERATE
-1,9.199898,-1,3.748863,2.62027,-42.02076,0.2791604,10.12349,12.80111,ACCELERATE
-1,9.175866,-1,3.773525,2.637544,-42.03836,0.2791606,8.571865,12.90528,ACCELERATE
-1,9.152295,-1,3.797721,2.654494,-42.05495,0.2791601,7.117775,13.00291,ACCELERATE
-1,9.128548,-1,3.822098,2.671572,-42.07229,0.2791604,5.602118,13.10467,ACCELERATE
-1,9.322304,-1,3.742251,2.671396,-42.0692,0.2791608,4.176987,13.20037,LEFT_ACCELERATE
-1,-1,-1,3.435632,2.580718,-41.96873,0.2791629,2.6325,13.30435,LEFT_ACCELERATE
-1,-1,-1,3.250897,2.455069,-41.84386,0.2791614,1.17288,13.4027,ACCELERATE
-1,-1,-1,3.09581,2.337795,-41.72622,0.2791608,-0.3024943,13.50207,ACCELERATE
-1,-1,-1,2.943094,2.222264,-41.61232,0.2791609,-1.807543,13.6034,ACCELERATE
-1,-1,-1,2.798362,2.112862,-41.50268,0.2791605,-3.309579,13.70451,ACCELERATE
-1,-1,-1,2.66287,2.0105,-41.40068,0.2791611,-4.74132,13.80087,ACCELERATE
-1,-1,-1,2.519786,1.902439,-41.29214,0.2791603,-6.290325,13.90512,ACCELERATE
-1,-1,-1,2.382771,1.798984,-41.18904,0.2791604,-7.77849,14.00526,ACCELERATE
-1,-1,-1,2.24801,1.697242,-41.08667,0.2791604,-9.26719,14.10544,ACCELERATE
-1,-1,-1,2.114253,1.596266,-40.98736,0.2791605,-10.71852,14.20311,ACCELERATE
-1,-1,-1,1.980751,1.495485,-40.88697,0.2791606,-12.19042,14.30215,ACCELERATE
-1,-1,-1,1.84472,1.392796,-40.78445,0.2791607,-13.69684,14.40352,ACCELERATE
-1,-1,-1,1.718583,1.294957,-40.68782,0.2791605,-15.14191,14.50075,RIGHT_ACCELERATE
-1,-1,-1,1.627708,1.213899,-40.60885,0.2791606,-16.64775,14.60199,ACCELERATE
-1,-1,-1,1.524445,1.136839,-40.53128,0.2791602,-18.14095,14.70237,ACCELERATE
-1,-1,-1,1.419748,1.058798,-40.45293,0.2791608,-19.62346,14.80204,ACCELERATE
-1,-1,-1,1.312473,0.9788272,-40.37149,0.2791606,-21.1467,14.90445,ACCELERATE
-1,-1,-1,1.213852,0.900197,-40.29396,0.2791606,-22.58564,15.00119,ACCELERATE
18.96244,-1,-1,1.197751,0.8388959,-40.21225,0.2791602,-24.09415,15.10261,ACCELERATE
17.50617,-1,-1,1.361703,0.8797535,-40.13321,0.2791604,-25.5478,15.20035,ACCELERATE
16.2913,9.562552,-1,1.698924,1.01501,-40.03422,0.2791603,-27.02863,15.30001,LEFT_ACCELERATE
15.84769,9.359264,-1,1.982998,1.158615,-39.81334,0.2791719,-28.55488,15.40372,LEFT_ACCELERATE
16.12961,9.425366,-1,1.991282,1.214759,-39.41729,0.2791956,-29.93606,15.50048,LEFT_ACCELERATE
17.12585,9.793937,-1,1.720492,1.153506,-38.7522,0.279213,-31.29029,15.60223,LEFT_ACCELERATE
18.02928,-1,-1,1.369362,0.9784371,-37.89497,0.2792029,-32.46166,15.70005,LEFT_ACCELERATE
18.29749,-1,-1,1.063099,0.7571412,-36.81369,0.2791848,-33.61196,15.80624,LEFT_ACCELERATE
17.59426,-1,-1,0.9622763,0.6371906,-35.79803,0.2791713,-34.59867,15.90134,LEFT_ACCELERATE
16.28137,9.682211,-1,1.212488,0.6985914,-34.72787,0.279164,-35.66175,16.00263,LEFT_ACCELERATE
15.79769,9.343889,-1,1.663856,0.880011,-33.64548,0.2791632,-36.66603,16.10184,LEFT_ACCELERATE
16.10608,9.147772,-1,2.074626,1.069011,-32.44074,0.2791721,-37.57738,16.20342,LEFT_ACCELERATE
15.55367,8.721898,-1,2.937193,1.332341,-31.21799,0.2791676,-38.39654,16.30226,LEFT_ACCELERATE
14.28525,8.125083,-1,5.195384,1.755965,-29.99688,0.2791626,-39.22316,16.40127,LEFT_ACCELERATE
13.94238,7.60709,-1,7.669119,2.254074,-28.75397,0.2791632,-40.01037,16.50011,LEFT_ACCELERATE
15.41184,7.28211,-1,7.218146,2.668433,-27.36633,0.2791837,-40.69188,16.60415,LEFT_ACCELERATE
-1,7.299613,-1,5.934191,2.876789,-25.97775,0.279209,-41.11514,16.702,LEFT_ACCELERATE
-1,7.955177,-1,4.740096,2.905738,-24.47309,0.2792157,-41.27495,16.80411,LEFT_ACCELERATE
-1,9.21771,-1,3.878502,2.785576,-23.00253,0.2792033,-41.17505,16.90354,LEFT_ACCELERATE
-1,-1,-1,3.223266,2.541228,-21.54705,0.2791852,-40.90331,17.00313,LEFT_ACCELERATE
13.98945,-1,-1,2.698894,2.20987,-20.09817,0.279171,-40.56834,17.10301,LEFT_ACCELERATE
11.92038,-1,-1,2.307523,1.890426,-18.62178,0.2791635,-40.25341,17.20439,ACCELERATE
11.85292,-1,-1,2.018139,1.622364,-17.20506,0.2791648,-39.99971,17.30107,RIGHT_ACCELERATE
-1,-1,-1,1.905406,1.458403,-15.71061,0.2791675,-39.8462,17.40203,RIGHT_ACCELERATE
-1,-1,-1,1.787907,1.355124,-14.24076,0.279162,-39.7473,17.50094,ACCELERATE
-1,-1,-1,1.655001,1.25431,-12.72319,0.2791599,-39.64396,17.60306,ACCELERATE
-1,-1,-1,1.520445,1.152386,-11.27864,0.2791602,-39.54382,17.70027,ACCELERATE
-1,-1,-1,1.380056,1.046026,-9.769534,0.2791594,-39.43791,17.80183,ACCELERATE
-1,-1,-1,1.25339,0.9427577,-8.25263,0.2791597,-39.33682,17.90391,RIGHT_ACCELERATE
-1,-1,-1,1.204551,0.8863302,-6.766157,0.2791601,-39.28346,18.00378,ACCELERATE
-1,-1,-1,1.137486,0.8368447,-5.261526,0.2791594,-39.23353,18.10485,ACCELERATE
19.66072,-1,-1,1.09225,0.7865244,-3.78619,0.2791598,-39.18096,18.20395,ACCELERATE
8.695448,-1,-1,1.197861,0.7997879,-2.354804,0.3054137,-39.13435,18.30057,ACCELERATE
10.0338,9.75522,-1,1.486356,0.9057654,-0.8358216,0.3061336,-39.06939,18.40229,ACCELERATE
14.02844,9.189331,-1,2.082286,1.119496,0.6376361,0.2931049,-39.00211,18.50155,LEFT_ACCELERATE
14.4826,8.782701,-1,2.830974,1.393976,2.105251,0.2870108,-38.87347,18.60058,LEFT_ACCELERATE
14.32465,8.578945,-1,3.320656,1.628136,3.586683,0.2819161,-38.57327,18.70223,LEFT_ACCELERATE
14.88006,8.646241,-1,3.224933,1.746375,4.997294,0.2798522,-38.03835,18.8039,LEFT_ACCELERATE
15.39431,8.772908,-1,3.057948,1.758115,6.249403,0.2793599,-37.30692,18.90156,LEFT_ACCELERATE
15.33022,8.71743,-1,3.126046,1.757503,7.465472,0.2792224,-36.40087,19.00352,LEFT_ACCELERATE
15.49431,8.698601,-1,3.164212,1.776162,8.567239,0.2791944,-35.41434,19.103,LEFT_ACCELERATE
16.63416,8.960952,-1,2.835649,1.727548,9.506626,0.2792099,-34.29175,19.20163,LEFT_ACCELERATE
19.30425,9.458056,-1,2.340953,1.57488,10.25318,0.2792075,-32.9914,19.30271,LEFT_ACCELERATE
-1,9.843157,-1,1.968912,1.372215,10.79778,0.2791919,-31.64296,19.40059,LEFT_ACCELERATE
-1,9.908079,-1,1.763277,1.194908,11.26426,0.2791764,-30.21527,19.50149,LEFT_ACCELERATE
-1,9.569047,-1,1.891675,1.16293,11.73679,0.2791659,-28.78291,19.60278,ACCELERATE
-1,9.09033,-1,2.40524,1.305742,12.23692,0.2791624,-27.37755,19.70294,ACCELERATE
-1,8.556648,-1,3.389245,1.605797,12.75075,0.2791613,-25.99742,19.80182,ACCELERATE
19.78539,7.984773,-1,4.722782,2.042069,13.2925,0.2791605,-24.57739,19.90386,LEFT_ACCELERATE
-1,7.605318,-1,5.398147,2.497998,13.77554,0.2791612,-23.1818,20.00308,LEFT_ACCELERATE
-1,7.633777,-1,5.149425,2.774973,14.11441,0.2791806,-21.73637,20.10297,LEFT_ACCELERATE
-1,8.130327,-1,4.560865,2.861866,14.24556,0.2791868,-20.29299,20.20054,LEFT_ACCELERATE
-1,8.687168,-1,4.166103,2.837513,14.23323,0.2791757,-18.74414,20.30464,LEFT_ACCELERATE
-1,8.860023,-1,4.044837,2.795233,14.19346,0.2791657,-17.28831,20.40244,ACCELERATE
-1,8.879475,-1,4.022915,2.779129,14.17818,0.2791626,-15.7931,20.50283,ACCELERATE
-1,8.874029,-1,4.027109,2.781105,14.1807,0.2791609,-14.33721,20.60058,ACCELERATE
-1,8.854559,-1,4.046601,2.794001,14.19447,0.2791603,-12.85608,20.70002,ACCELERATE
-1,8.823909,-1,4.078154,2.81542,14.21574,0.2791601,-11.36265,20.80029,ACCELERATE
-1,8.787677,-1,4.115813,2.841206,14.242,0.2791604,-9.860912,20.90113,ACCELERATE
-1,8.746799,-1,4.158492,2.870541,14.27125,0.2791597,-8.370325,21.00121,ACCELERATE
-1,8.703546,-1,4.203755,2.901717,14.30328,0.2791601,-6.848178,21.10343,ACCELERATE
-1,8.657341,-1,4.252172,2.935108,14.33577,0.2791603,-5.370071,21.20268,ACCELERATE
-1,8.61222,-1,4.299491,2.967767,14.3687,0.2791594,-3.912176,21.30059,ACCELERATE
-1,8.564706,-1,4.349342,3.002191,14.40332,0.2791602,-2.407397,21.40164,ACCELERATE
-1,8.517,-1,4.399409,3.036777,14.43789,0.2791594,-0.9225483,21.50135,ACCELERATE
-1,8.468108,-1,4.450729,3.072236,14.4728,0.27916,0.5659958,21.60131,ACCELERATE
-1,8.418841,-1,4.502445,3.107975,14.50885,0.2791595,2.094986,21.70398,ACCELERATE
-1,8.371045,-1,4.552619,3.142654,14.54308,0.2791599,3.542735,21.80121,ACCELERATE
-1,8.322398,-1,4.603689,3.177955,14.57932,0.2791596,5.072316,21.90392,ACCELERATE
-1,8.273224,-1,4.655307,3.213638,14.61421,0.2791596,6.543446,22.00271,ACCELERATE
-1,8.22412,-1,4.706852,3.249272,14.65019,0.2791597,8.060251,22.10458,ACCELERATE
-1,8.176594,-1,4.756737,3.283761,14.68444,0.2791601,9.503391,22.20149,ACCELERATE
-1,8.128249,-1,4.807479,3.318844,14.71985,0.2791597,10.99616,22.30173,ACCELERATE
-1,8.078239,-1,4.859965,3.355135,14.75586,0.2791599,12.51448,22.40369,ACCELERATE
-1,8.029358,-1,4.911265,3.390607,14.79152,0.2791596,14.01877,22.50471,ACCELERATE
-1,7.982182,-1,4.960774,3.424841,14.82562,0.2791595,15.45786,22.60135,ACCELERATE
-1,7.9349,-1,5.010386,3.459149,14.86067,0.2791601,16.93789,22.70073,ACCELERATE
-1,7.885118,-1,5.062623,3.495272,14.89575,0.2791596,18.42041,22.80029,ACCELERATE
-1,7.97348,-1,5.014998,3.518959,14.91809,0.2791596,19.95787,22.90354,LEFT_ACCELERATE
-1,8.520108,-1,4.68006,3.460784,14.85238,0.2791636,21.40221,23.00068,LEFT_ACCELERATE
-1,8.793237,-1,4.483671,3.35075,14.7384,0.2791609,22.92503,23.1032,ACCELERATE
-1,8.948404,-1,4.345069,3.247085,14.63722,0.2791605,24.3814,23.20121,ACCELERATE
-1,9.091017,-1,4.217249,3.151256,14.54146,0.2791598,25.85018,23.30003,ACCELERATE
-1,9.232321,-1,4.090741,3.056529,14.44579,0.27916,27.38609,23.40334,ACCELERATE
-1,9.369595,-1,3.967972,2.964693,14.35643,0.2791602,28.86621,23.50289,ACCELERATE
-1,9.486973,-1,3.85398,2.879473,14.27058,0.2791611,30.31794,23.60052,ACCELERATE
-1,9.534629,-1,3.738016,2.792812,14.18431,0.2791598,31.79753,23.70003,ACCELERATE
-1,9.478672,-1,3.621908,2.706063,14.09665,0.2791593,33.31574,23.80212,ACCELERATE
-1,9.327476,-1,3.50846,2.619997,14.01175,0.2791598,34.79575,23.90164,ACCELERATE
19.46172,9.092839,-1,3.470325,2.535675,13.92694,0.2791592,36.28055,24.00149,ACCELERATE
18.06659,8.809703,-1,3.564009,2.460893,13.83941,0.27916,37.75491,24.10065,LEFT_ACCELERATE
17.54279,8.780021,-1,3.519027,2.393162,13.67844,0.2791636,39.26227,24.20252,LEFT_ACCELERATE
16.9486,8.728622,-1,3.496277,2.312235,13.40348,0.2791657,40.74011,24.3035,LEFT_ACCELERATE
15.64476,8.366573,-1,3.892068,2.320938,13.11772,0.2791629,42.16906,24.40134,LEFT_ACCELERATE
14.79409,8.077865,-1,4.415681,2.413765,12.78674,0.2791631,43.62964,24.50193,LEFT_ACCELERATE
14.48469,7.948629,-1,4.718226,2.489278,12.33052,0.2791692,45.05124,24.6023,LEFT_ACCELERATE
13.86386,7.691734,-1,5.518843,2.613487,11.77893,0.2791705,46.44693,24.70313,LEFT_ACCELERATE
13.999,7.653891,-1,5.547167,2.699666,11.082,0.2791876,47.77497,24.80406,LEFT_ACCELERATE
14.96673,7.887039,-1,4.779672,2.677577,10.19916,0.2792066,48.95568,24.90342,LEFT_ACCELERATE
16.00128,8.203344,-1,4.183089,2.564249,9.121935,0.2792001,49.98975,25.00399,LEFT_ACCELERATE
17.52948,8.658816,-1,3.572906,2.394174,7.945944,0.2792104,50.82696,25.10126,LEFT_ACCELERATE
-1,9.525269,-1,2.775964,2.091927,6.564117,0.2792164,51.47427,25.20423,LEFT_ACCELERATE
-1,-1,-1,2.117565,1.711631,5.175336,0.2792029,51.86055,25.30144,LEFT_ACCELERATE
-1,-1,-1,1.540101,1.266757,3.715763,0.2791863,52.10003,25.40091,LEFT_ACCELERATE
-1,-1,-1,1.118869,0.8765082,2.159495,0.2791704,52.29951,25.50629,ACCELERATE
-1,-1,-1,0.9233564,0.667546,0.7154256,0.2791641,52.51547,25.60434,ACCELERATE
-1,-1,-1,0.929722,0.6189404,-0.7418467,0.2791619,52.76307,25.7036,ACCELERATE
-1,-1,-1,1.158079,0.7036569,-2.175197,0.2791614,53.02478,25.80142,ACCELERATE
-1,9.949815,-1,1.620629,0.9214317,-3.64967,0.2791608,53.3057,25.90219,LEFT_ACCELERATE
-1,9.863982,-1,1.976753,1.156221,-5.09015,0.2791612,53.55228,26.00035,LEFT_ACCELERATE
-1,-1,-1,2.034793,1.292486,-6.566861,0.279166,53.68919,26.10002,LEFT_ACCELERATE
-1,-1,-1,2.126081,1.375653,-8.103872,0.2791634,53.77574,26.20339,ACCELERATE
