ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
18.65108,9.754874,-1,2.463708,1.883642,-31.99293,0.2792097,52.67603,9.701913,LEFT_ACCELERATE
19.54788,-1,-1,1.915891,1.524623,-33.12266,0.2791918,51.69886,9.80248,LEFT_ACCELERATE
19.4825,-1,-1,1.476851,1.151619,-34.17833,0.2791784,50.61544,9.904119,LEFT_ACCELERATE
18.3449,-1,-1,1.29434,0.9212148,-35.18407,0.2791657,49.56476,10.00179,ACCELERATE
16.87545,9.741794,-1,1.430635,0.8899314,-36.26036,0.2791627,48.48836,10.104,LEFT_ACCELERATE
15.87919,9.303764,-1,1.858579,1.024476,-37.29478,0.2791593,47.4443,10.2027,LEFT_ACCELERATE
15.93424,9.088035,-1,2.266836,1.202543,-38.2467,0.2791729,46.32169,10.30168,LEFT_ACCELERATE
17.63372,9.131305,-1,2.33838,1.317601,-39.05774,0.2791939,45.03582,10.40407,LEFT_ACCELERATE
-1,9.232786,-1,2.31365,1.356318,-39.6552,0.2791875,43.68764,10.50332,LEFT_ACCELERATE
-1,9.112544,-1,2.473915,1.407607,-40.14478,0.2791769,42.2914,10.60272,LEFT_ACCELERATE
-1,8.689732,-1,3.124057,1.586131,-40.62676,0.2791665,40.8871,10.70241,LEFT_ACCELERATE
-1,8.370959,-1,3.822449,1.849958,-41.08328,0.2791629,39.4716,10.80232,LEFT_ACCELERATE
-1,8.317696,-1,3.999316,2.088594,-41.42493,0.2791672,38.00983,10.90321,LEFT_ACCELERATE
-1,8.098224,-1,4.392692,2.360091,-41.70628,0.2791644,36.56937,11.00176,ACCELERATE
-1,7.738425,-1,4.979989,2.675056,-42.01429,0.2791624,35.09149,11.10312,ACCELERATE
-1,7.367522,-1,5.585039,3.001408,-42.33636,0.2791609,33.62518,11.2039,LEFT_ACCELERATE
-1,7.181788,-1,5.817427,3.278945,-42.62286,0.2791612,32.19532,11.30184,LEFT_ACCELERATE
-1,7.476487,-1,5.384361,3.397431,-42.78119,0.2791751,30.72049,11.40162,LEFT_ACCELERATE
-1,8.348992,-1,4.691967,3.3447,-42.74061,0.2791832,29.2157,11.50293,LEFT_ACCELERATE
-1,9.152329,-1,4.225254,3.191755,-42.57376,0.2791735,27.75694,11.60158,LEFT_ACCELERATE
-1,9.538539,-1,3.942974,3.003346,-42.38657,0.2791652,26.23399,11.70461,ACCELERATE
-1,9.776812,-1,3.736516,2.845144,-42.23023,0.2791618,24.76287,11.80394,ACCELERATE
-1,9.98674,-1,3.554603,2.705923,-42.09276,0.2791608,23.32853,11.90068,ACCELERATE
-1,-1,-1,3.380275,2.572792,-41.9606,0.2791603,21.84622,12.00059,ACCELERATE
-1,-1,-1,3.211522,2.444105,-41.82967,0.2791609,20.30001,12.10477,ACCELERATE
-1,-1,-1,3.051082,2.321867,-41.70877,0.2791613,18.82154,12.20436,ACCELERATE
-1,-1,-1,2.893544,2.201908,-41.58904,0.2791595,17.32266,12.30531,ACCELERATE
-1,-1,-1,2.746925,2.0903,-41.47777,0.2791614,15.90816,12.40056,ACCELERATE
-1,-1,-1,2.588835,1.969986,-41.35759,0.2791604,14.36403,12.50454,ACCELERATE
-1,-1,-1,2.439605,1.856431,-41.2468,0.2791597,12.93032,12.60108,ACCELERATE
-1,-1,-1,2.289838,1.740618,-41.13028,0.2791608,11.40566,12.70373,RIGHT_ACCELERATE
-1,-1,-1,2.178468,1.641883,-41.03378,0.2791608,9.91421,12.80407,ACCELERATE
-1,-1,-1,2.051719,1.546284,-40.93935,0.2791606,8.437555,12.90341,ACCELERATE
-1,-1,-1,1.927947,1.453041,-40.84647,0.279161,6.99888,13.0002,ACCELERATE
-1,-1,-1,1.802754,1.354839,-40.74765,0.27916,5.446184,13.10465,RIGHT_ACCELERATE
-1,-1,-1,1.823497,1.31009,-40.71025,0.2791642,3.986604,13.20274,RIGHT_ACCELERATE
-1,-1,-1,1.935722,1.350084,-40.75194,0.2791627,2.530903,13.30053,ACCELERATE
-1,-1,-1,2.001391,1.395274,-40.79668,0.2791607,1.008297,13.4028,ACCELERATE
-1,-1,-1,2.051736,1.430576,-40.83225,0.2791597,-0.4702691,13.50209,ACCELERATE
-1,-1,-1,2.096275,1.461804,-40.86336,0.2791604,-1.981565,13.60357,ACCELERATE
-1,-1,-1,2.135384,1.489198,-40.89048,0.2791604,-3.465407,13.70321,ACCELERATE
-1,-1,-1,2.147336,1.509299,-40.90947,0.2791604,-4.914275,13.80049,LEFT_ACCELERATE
-1,-1,-1,2.011307,1.46793,-40.86351,0.2791611,-6.453111,13.90389,LEFT_ACCELERATE
-1,-1,-1,1.915621,1.401837,-40.79832,0.2791613,-7.908239,14.00168,ACCELERATE
-1,-1,-1,1.829692,1.33892,-40.73525,0.2791608,-9.429342,14.10389,ACCELERATE
-1,-1,-1,1.752051,1.282049,-40.67886,0.2791604,-10.86591,14.20041,ACCELERATE
-1,-1,-1,1.674146,1.22501,-40.62128,0.2791601,-12.3904,14.30282,ACCELERATE
-1,-1,-1,1.599495,1.170373,-40.56744,0.2791611,-13.85421,14.40116,ACCELERATE
-1,-1,-1,1.526978,1.117308,-40.51371,0.2791604,-15.34172,14.50109,ACCELERATE
-1,-1,-1,1.453263,1.063374,-40.46093,0.2791614,-16.82086,14.60046,ACCELERATE
-1,-1,-1,1.38116,1.010623,-40.40781,0.2791609,-18.32168,14.70128,ACCELERATE
-1,-1,-1,1.308226,0.9572658,-40.35463,0.279161,-19.83255,14.80277,ACCELERATE
-1,-1,-1,1.237106,0.9052366,-40.30186,0.2791604,-21.3369,14.90383,ACCELERATE
19.9733,-1,-1,1.180404,0.8541577,-40.25074,0.2791599,-22.79769,15.00196,ACCELERATE
18.45564,-1,-1,1.235182,0.8369725,-40.19688,0.2791609,-24.33866,15.10547,ACCELERATE
16.97153,9.813172,-1,1.487669,0.917821,-40.14677,0.2791601,-25.7736,15.20186,ACCELERATE
15.47754,9.237605,-1,2.058961,1.126117,-40.09369,0.2791605,-27.28087,15.30312,LEFT_ACCELERATE
14.47052,8.760052,-1,2.890593,1.414865,-39.99891,0.2791623,-28.78027,15.40404,LEFT_ACCELERATE
14.15796,8.510358,-1,3.497949,1.668466,-39.76846,0.2791782,-30.2103,15.50148,LEFT_ACCELERATE
14.53202,8.494359,-1,3.535584,1.820464,-39.3104,0.279203,-31.64494,15.60295,LEFT_ACCELERATE
15.55874,8.758732,-1,3.10615,1.828828,-38.59197,0.2792158,-32.96259,15.70418,LEFT_ACCELERATE
16.88264,9.205986,-1,2.604531,1.714675,-37.64964,0.279215,-34.09988,15.80391,LEFT_ACCELERATE
17.96969,9.609082,-1,2.179572,1.514333,-36.57707,0.2791993,-35.03947,15.9001,LEFT_ACCELERATE
18.48158,9.77848,-1,1.883964,1.296869,-35.3503,0.2791825,-35.91149,16.00129,LEFT_ACCELERATE
17.74799,9.528522,-1,1.912984,1.200422,-34.08625,0.2791687,-36.76006,16.10354,LEFT_ACCELERATE
17.02581,9.18359,-1,2.243421,1.270187,-32.89454,0.2791621,-37.5656,16.20013,LEFT_ACCELERATE
17.74281,9.017696,-1,2.521524,1.389172,-31.57765,0.2791666,-38.33212,16.30256,LEFT_ACCELERATE
17.78647,8.708748,-1,3.076811,1.559685,-30.21848,0.2791661,-39.00954,16.40454,LEFT_ACCELERATE
16.79025,8.199752,-1,4.357268,1.868394,-28.91501,0.2791626,-39.65733,16.50227,LEFT_ACCELERATE
17.56585,7.841535,-1,5.274664,2.20139,-27.57954,0.2791649,-40.25089,16.60048,LEFT_ACCELERATE
-1,7.771732,-1,5.004395,2.460647,-26.12284,0.2791879,-40.70225,16.70313,LEFT_ACCELERATE
-1,8.318434,-1,4.21402,2.531013,-24.68757,0.2792113,-40.89571,16.80075,LEFT_ACCELERATE
-1,9.744501,-1,3.375209,2.426761,-23.18776,0.2792105,-40.81715,16.90207,LEFT_ACCELERATE
14.84134,-1,-1,2.663068,2.156717,-21.74678,0.2791926,-40.52093,17.00114,LEFT_ACCELERATE
7.949934,-1,-1,2.02705,1.748607,-20.2832,0.279177,-40.09108,17.10363,LEFT_ACCELERATE
5.668066,-1,-1,1.519252,1.325495,-18.88845,0.2791664,-39.66864,17.20151,ACCELERATE
4.121892,-1,-1,1.056593,0.9125253,-17.45142,0.2791633,-39.27818,17.30152,RIGHT_ACCELERATE
5.163012,-1,-1,0.7872482,0.6239403,-15.9397,0.2791688,-39.01369,17.40501,RIGHT_ACCELERATE
-1,-1,-1,0.8851828,0.6014968,-14.49793,0.2791496,-39.0031,17.50229,RIGHT_ACCELERATE
-1,-1,-1,1.079147,0.7042387,-12.97651,0.2791691,-39.10843,17.60473,ACCELERATE
-1,-1,-1,1.26139,0.8225423,-11.4903,0.2791581,-39.22598,17.70482,ACCELERATE
-1,-1,-1,1.383868,0.9225397,-10.00614,0.2791606,-39.32408,17.8047,LEFT_ACCELERATE
-1,-1,-1,1.275769,0.9160105,-8.577809,0.2791673,-39.31171,17.90075,LEFT_ACCELERATE
-1,-1,-1,1.033199,0.7829098,-7.087767,0.2791659,-39.17417,18.00128,LEFT_ACCELERATE
-1,-1,-1,0.8230295,0.6264769,-5.600956,0.2791623,-39.01888,18.10165,ACCELERATE
19.59497,-1,-1,0.7929889,0.5550511,-4.08524,0.2791496,-38.95452,18.20365,ACCELERATE
18.23911,-1,-1,0.8892125,0.5914287,-2.632226,0.2791661,-38.94764,18.3012,ACCELERATE
16.74995,9.890421,-1,1.200852,0.7235609,-1.158332,0.2791575,-38.9388,18.40015,ACCELERATE
15.3439,9.315038,-1,1.82238,0.9721229,0.3365262,0.2791623,-38.92163,18.50052,LEFT_ACCELERATE
14.58787,8.90763,-1,2.542477,1.263385,1.831737,0.2791645,-38.82342,18.60124,LEFT_ACCELERATE
14.5063,8.736258,-1,2.96178,1.487208,3.282402,0.2791883,-38.55104,18.70058,LEFT_ACCELERATE
14.9723,8.779086,-1,2.949122,1.60586,4.717093,0.2792009,-38.02877,18.80346,LEFT_ACCELERATE
15.07495,8.759464,-1,3.001339,1.652355,6.01865,0.2791879,-37.33187,18.90282,LEFT_ACCELERATE
15.21483,8.741219,-1,3.048559,1.688862,7.233485,0.2791929,-36.5043,19.00171,LEFT_ACCELERATE
15.98447,8.924684,-1,2.806612,1.660858,8.342251,0.2791977,-35.48498,19.10314,LEFT_ACCELERATE
16.27503,8.967503,-1,2.734372,1.61486,9.29046,0.2791853,-34.37863,19.20113,LEFT_ACCELERATE
15.73747,8.735672,-1,3.055346,1.655414,10.20845,0.2791722,-33.20244,19.30133,LEFT_ACCELERATE
15.94891,8.57458,-1,3.370013,1.764142,11.06162,0.2791682,-31.97292,19.40193,LEFT_ACCELERATE
15.9445,8.327993,-1,3.925618,1.91293,11.82273,0.2791695,-30.68635,19.50234,LEFT_ACCELERATE
14.9714,7.84639,-1,5.504344,2.206332,12.57114,0.2791616,-29.39442,19.60258,LEFT_ACCELERATE
15.18029,7.480336,-1,6.65693,2.543285,13.25754,0.2791652,-28.09752,19.70118,LEFT_ACCELERATE
17.98137,7.351909,-1,6.173717,2.781603,13.80348,0.2791856,-26.70292,19.80197,LEFT_ACCELERATE
-1,7.676833,-1,5.074704,2.854862,14.11198,0.2792125,-25.21547,19.90438,LEFT_ACCELERATE
-1,8.602497,-1,4.152445,2.779716,14.13996,0.2792093,-23.76881,20.00197,LEFT_ACCELERATE
-1,-1,-1,3.419905,2.573496,13.95865,0.2791923,-22.32211,20.10015,LEFT_ACCELERATE
17.04262,-1,-1,2.853017,2.288255,13.6502,0.2791776,-20.83197,20.20239,RIGHT_ACCELERATE
17.8593,-1,-1,2.554536,2.009583,13.38623,0.2791669,-19.39536,20.30056,RIGHT_ACCELERATE
-1,-1,-1,2.509721,1.859407,13.25375,0.2791723,-17.88179,20.40273,RIGHT_ACCELERATE
-1,-1,-1,2.476058,1.80589,13.20299,0.2791626,-16.41482,20.50129,ACCELERATE
-1,-1,-1,2.41003,1.757359,13.15391,0.2791605,-14.87669,20.60461,ACCELERATE
-1,-1,-1,2.346143,1.710784,13.10759,0.27916,-13.41312,20.70291,ACCELERATE
-1,-1,-1,2.281986,1.664026,13.06151,0.2791588,-11.95059,20.80115,ACCELERATE
-1,-1,-1,2.216212,1.616087,13.01326,0.2791591,-10.41504,20.90429,ACCELERATE
-1,-1,-1,2.154528,1.571128,12.96797,0.2791599,-8.97129,21.00126,ACCELERATE
-1,-1,-1,2.09015,1.524205,12.92014,0.2791599,-7.445155,21.10377,ACCELERATE
-1,-1,-1,2.026921,1.478118,12.87528,0.279159,-6.013173,21.19996,ACCELERATE
-1,-1,-1,1.962692,1.431302,12.82848,0.2791605,-4.519052,21.30031,ACCELERATE
-1,-1,-1,1.898164,1.384266,12.78104,0.279158,-3.004743,21.40203,ACCELERATE
-1,-1,-1,1.833851,1.337386,12.73451,0.2791598,-1.519785,21.50177,ACCELERATE
-1,-1,-1,1.770524,1.291222,12.68799,0.279159,-0.03553416,21.60146,ACCELERATE
-1,-1,-1,1.70554,1.24385,12.64105,0.2791598,1.461613,21.70202,ACCELERATE
-1,-1,-1,1.64044,1.196392,12.59382,0.2791596,2.967327,21.80315,ACCELERATE
-1,-1,-1,1.576748,1.149959,12.54733,0.2791597,4.448853,21.90266,ACCELERATE
-1,-1,-1,1.513914,1.104149,12.50101,0.2791598,5.923988,22.00174,ACCELERATE
-1,-1,-1,1.448798,1.056675,12.4531,0.2791591,7.449067,22.10418,ACCELERATE
-1,-1,-1,1.386886,1.011535,12.40827,0.2791592,8.875402,22.19999,ACCELERATE
-1,-1,-1,1.3202,0.9629134,12.35985,0.2791597,10.41539,22.30342,ACCELERATE
-1,-1,-1,1.258318,0.9161067,12.31386,0.2791593,11.91531,22.40417,RIGHT_ACCELERATE
-1,-1,-1,1.231181,0.8887273,12.28744,0.2791598,13.34192,22.49997,ACCELERATE
-1,-1,-1,1.19213,0.8605059,12.25888,0.2791594,14.88376,22.6035,ACCELERATE
-1,-1,-1,1.152724,0.8320884,12.23028,0.2791591,16.36613,22.70303,ACCELERATE
-1,-1,-1,1.112858,0.8033352,12.20128,0.2791597,17.83003,22.80133,RIGHT_ACCELERATE
-1,-1,-1,1.128801,0.7952246,12.19673,0.27916,19.38249,22.90558,RIGHT_ACCELERATE
-1,-1,-1,1.175743,0.8225877,12.22376,0.2791597,20.79223,23.00024,ACCELERATE
-1,-1,-1,1.211523,0.847624,12.24856,0.27916,22.28516,23.10048,ACCELERATE
-1,-1,-1,1.242301,0.8692186,12.2702,0.2791595,23.76929,23.20014,ACCELERATE
-1,-1,-1,1.271156,0.8894581,12.29015,0.2791584,25.28059,23.30161,ACCELERATE
-1,-1,-1,1.297103,0.9076519,12.30833,0.2791596,26.76284,23.40113,ACCELERATE
15.73235,-1,-1,1.317373,0.9228821,12.32294,0.2929048,28.26719,23.5024,ACCELERATE
19.09126,-1,-1,1.342281,0.9395621,12.34036,0.2809855,29.7451,23.60203,ACCELERATE
-1,-1,-1,1.365026,0.9554479,12.35615,0.2807176,31.22147,23.70115,ACCELERATE
-1,-1,-1,1.386648,0.9705933,12.37118,0.2791386,32.69739,23.80015,ACCELERATE
-1,-1,-1,1.40811,0.9855917,12.38622,0.2793642,34.19041,23.90041,ACCELERATE
-1,-1,-1,1.430241,1.001082,12.40154,0.2790885,35.71033,24.00244,ACCELERATE
18.69561,-1,-1,1.504695,1.018797,12.41635,0.2792045,37.17706,24.10092,ACCELERATE
17.19963,9.692104,-1,1.759233,1.095996,12.4317,0.2791387,38.69622,24.2029,ACCELERATE
15.93629,9.225267,-1,2.22708,1.27028,12.43159,0.2791718,40.2039,24.30414,LEFT_ACCELERATE
15.48137,8.99712,-1,2.584579,1.440305,12.32974,0.2791638,41.64814,24.40148,LEFT_ACCELERATE
15.70728,9.029892,-1,2.615361,1.530118,12.03295,0.2791963,43.10861,24.50183,LEFT_ACCELERATE
16.33983,9.268888,-1,2.381426,1.506653,11.48642,0.2791962,44.53026,24.60443,LEFT_ACCELERATE
16.39825,9.339505,-1,2.255178,1.431888,10.80384,0.2791854,45.80132,24.70148,LEFT_ACCELERATE
16.11835,9.256442,-1,2.268531,1.392825,9.990013,0.2791773,47.08469,24.80362,LEFT_ACCELERATE
16.67563,9.423719,-1,2.094572,1.330678,9.033404,0.2791946,48.25422,24.90533,LEFT_ACCELERATE
17.49621,9.686128,-1,1.82267,1.206609,7.96582,0.2791914,49.22721,25.00258,LEFT_ACCELERATE
17.65718,9.685236,-1,1.704895,1.096989,6.770659,0.2791791,50.12722,25.10313,LEFT_ACCELERATE
17.69609,9.551579,-1,1.762104,1.07873,5.560744,0.2791724,50.95486,25.20161,LEFT_ACCELERATE
18.7986,9.543495,-1,1.785184,1.079536,4.269552,0.2791731,51.67825,25.30111,LEFT_ACCELERATE
18.61157,9.23564,-1,2.100516,1.163787,2.920447,0.2791672,52.356,25.4025,ACCELERATE
17.32429,8.706418,-1,3.00616,1.415425,1.628428,0.2791624,53.0259,25.50022,LEFT_ACCELERATE
17.36911,8.272264,-1,4.161683,1.763148,0.2906706,0.2791618,53.68614,25.60042,LEFT_ACCELERATE
-1,8.089602,-1,4.462828,2.056927,-1.106857,0.2791796,54.21355,25.70092,LEFT_ACCELERATE
-1,8.400823,-1,3.936244,2.197027,-2.582299,0.2792062,54.52213,25.80249,LEFT_ACCELERATE
-1,9.279322,-1,3.329921,2.181824,-4.089359,0.2791993,54.57344,25.90407,LEFT_ACCELERATE
-1,-1,-1,2.844753,2.058836,-5.540991,0.2791859,54.45174,26.00203,LEFT_ACCELERATE
-1,-1,-1,2.503261,1.877612,-7.002997,0.2791704,54.267,26.101,LEFT_ACCELERATE
-1,-1,-1,2.289238,1.717532,-8.469006,0.2791648,54.10567,26.20004,RIGHT_ACCELERATE
