ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,9.335241,-1,2.792589,1.898765,-40.81676,0.2791765,41.61549,10.70298,LEFT_ACCELERATE
-1,9.17666,-1,2.873013,1.822553,-41.00445,0.2791666,40.14863,10.8023,ACCELERATE
-1,8.913512,-1,3.23793,1.892105,-41.22403,0.2791633,38.70216,10.90054,ACCELERATE
-1,8.60183,-1,3.698566,2.105999,-41.47734,0.2791617,37.18892,11.00355,ACCELERATE
-1,8.381219,-1,4.057725,2.348812,-41.72434,0.2791598,35.73291,11.10271,LEFT_ACCELERATE
-1,8.610547,-1,3.968588,2.497873,-41.88647,0.2791663,34.25523,11.20264,LEFT_ACCELERATE
-1,9.029735,-1,3.744642,2.522063,-41.9194,0.2791683,32.76755,11.30262,LEFT_ACCELERATE
-1,9.102684,-1,3.713374,2.526346,-41.92517,0.2791637,31.28323,11.40228,ACCELERATE
-1,9.071918,-1,3.745561,2.547716,-41.94777,0.2791611,29.82446,11.50023,ACCELERATE
-1,9.022302,-1,3.798035,2.582824,-41.98299,0.2791609,28.32053,11.60123,ACCELERATE
-1,8.962661,-1,3.861786,2.625815,-42.02658,0.27916,26.79874,11.70343,ACCELERATE
-1,8.898911,-1,3.930276,2.672171,-42.07317,0.2791604,25.34289,11.80122,ACCELERATE
-1,8.82751,-1,4.007183,2.724328,-42.12516,0.2791612,23.82254,11.90335,ACCELERATE
-1,8.757751,-1,4.08243,2.775416,-42.17718,0.2791597,22.36447,12.0013,LEFT_ACCELERATE
-1,8.911115,-1,4.029604,2.807654,-42.20741,0.2791595,20.88233,12.10085,LEFT_ACCELERATE
-1,8.996343,-1,3.985708,2.802047,-42.20185,0.2791604,19.36424,12.20277,ACCELERATE
-1,8.998749,-1,3.983366,2.800452,-42.20042,0.279161,17.83295,12.30557,ACCELERATE
-1,8.995914,-1,3.986016,2.802192,-42.20234,0.2791602,16.39351,12.40221,ACCELERATE
-1,8.989789,-1,3.992073,2.80637,-42.20662,0.2791597,14.87815,12.50394,ACCELERATE
-1,9.059915,-1,3.961713,2.807305,-42.2063,0.2791607,13.36134,12.60577,LEFT_ACCELERATE
-1,9.323402,-1,3.823137,2.768255,-42.16496,0.2791598,11.95249,12.70041,ACCELERATE
-1,9.3952,-1,3.755938,2.72016,-42.11766,0.2791608,10.45449,12.80103,ACCELERATE
-1,9.458255,-1,3.695638,2.67639,-42.07342,0.2791601,8.932683,12.90324,ACCELERATE
-1,9.51738,-1,3.63912,2.635379,-42.03258,0.2791604,7.442043,13.00335,ACCELERATE
-1,9.573511,-1,3.585541,2.596541,-41.99385,0.2791598,5.970386,13.10218,ACCELERATE
-1,9.628669,-1,3.532954,2.558448,-41.95586,0.2791608,4.485925,13.20187,ACCELERATE
-1,9.683743,-1,3.48049,2.520461,-41.91775,0.2791599,2.967268,13.30386,ACCELERATE
-1,9.735222,-1,3.431481,2.484986,-41.88189,0.2791602,1.520123,13.40104,ACCELERATE
-1,9.789013,-1,3.38029,2.447939,-41.84519,0.2791604,0.02639089,13.50136,ACCELERATE
-1,9.842248,-1,3.329647,2.411293,-41.80915,0.2791603,-1.448723,13.60042,ACCELERATE
-1,9.894816,-1,3.279649,2.375116,-41.77266,0.2791608,-2.947849,13.7011,ACCELERATE
-1,9.948339,-1,3.228753,2.33829,-41.73611,0.2791598,-4.452823,13.80216,ACCELERATE
-1,-1,-1,3.178331,2.301808,-41.69911,0.2791616,-5.978373,13.90461,ACCELERATE
-1,-1,-1,3.129322,2.266348,-41.66396,0.2791592,-7.428116,14.00196,ACCELERATE
-1,-1,-1,3.078263,2.229404,-41.62679,0.2791613,-8.962232,14.10499,ACCELERATE
-1,-1,-1,3.029963,2.194456,-41.59197,0.2791595,-10.39886,14.20147,ACCELERATE
-1,-1,-1,2.978299,2.157073,-41.5551,0.279161,-11.92017,14.30363,ACCELERATE
-1,-1,-1,2.930043,2.122156,-41.5197,0.2791604,-13.37944,14.40163,ACCELERATE
-1,-1,-1,2.879342,2.085467,-41.4836,0.2791603,-14.86764,14.50156,ACCELERATE
-1,-1,-1,2.828653,2.048787,-41.44625,0.2791602,-16.40601,14.60487,ACCELERATE
-1,-1,-1,2.7796,2.013289,-41.41137,0.2791604,-17.84175,14.70129,ACCELERATE
-1,-1,-1,2.729721,1.977192,-41.3747,0.2791601,-19.35071,14.80262,ACCELERATE
-1,9.927507,-1,2.679204,1.940633,-41.33801,0.2791606,-20.85925,14.90392,ACCELERATE
19.46953,9.658435,-1,2.652471,1.902457,-41.29978,0.2791607,-22.30971,15.00134,LEFT_ACCELERATE
18.88806,9.638965,-1,2.550014,1.820412,-41.19646,0.2791614,-23.80057,15.10175,LEFT_ACCELERATE
17.95351,9.476043,-1,2.523896,1.725391,-41.00677,0.2791626,-25.29759,15.20308,ACCELERATE
16.50071,9.049002,-1,2.799065,1.734243,-40.82327,0.2791614,-26.74354,15.30093,ACCELERATE
15.03645,8.542117,-1,3.466157,1.879768,-40.64059,0.2791604,-28.24108,15.40222,LEFT_ACCELERATE
14.13927,8.156562,-1,4.351789,2.102844,-40.41637,0.2791622,-29.70801,15.50191,LEFT_ACCELERATE
13.99417,7.995526,-1,4.772327,2.279256,-40.04384,0.2791804,-31.14669,15.6019,LEFT_ACCELERATE
14.61188,8.101172,-1,4.399896,2.345269,-39.45958,0.2792059,-32.50326,15.70142,LEFT_ACCELERATE
15.6299,8.400678,-1,3.814784,2.294087,-38.63536,0.2792057,-33.73896,15.80156,LEFT_ACCELERATE
16.204,8.619047,-1,3.46783,2.171364,-37.63346,0.2791917,-34.85396,15.90245,LEFT_ACCELERATE
16.94558,8.874197,-1,3.131079,2.030293,-36.54193,0.2791959,-35.82083,16.00059,LEFT_ACCELERATE
19.44372,9.50915,-1,2.522645,1.804867,-35.25155,0.2792162,-36.6382,16.10357,LEFT_ACCELERATE
-1,-1,-1,1.900258,1.483305,-33.92006,0.2792102,-37.17397,16.20038,LEFT_ACCELERATE
-1,-1,-1,1.322126,1.072894,-32.4495,0.2791936,-37.53909,16.30241,LEFT_ACCELERATE
-1,-1,-1,0.8458267,0.6718277,-30.95542,0.2791757,-37.79759,16.40427,LEFT_ACCELERATE
-1,-1,-1,0.8179229,0.5651286,-29.57367,0.2791336,-38.19279,16.50188,ACCELERATE
-1,-1,-1,1.078052,0.6784031,-28.14554,0.2791779,-38.67131,16.6033,ACCELERATE
-1,9.634567,-1,1.608977,0.904251,-26.73607,0.2791514,-39.12674,16.70274,ACCELERATE
-1,9.1291,-1,2.446866,1.237569,-25.30697,0.2791653,-39.57763,16.80335,ACCELERATE
-1,8.732118,-1,3.231149,1.635808,-23.91898,0.2791581,-39.99444,16.90067,LEFT_ACCELERATE
-1,8.729044,-1,3.475832,1.954066,-22.44189,0.2791706,-40.32395,17.00242,LEFT_ACCELERATE
-1,9.197323,-1,3.269613,2.072697,-20.98537,0.2791775,-40.46567,17.10089,LEFT_ACCELERATE
-1,9.619894,-1,3.099758,2.089192,-19.48048,0.2791712,-40.48694,17.202,LEFT_ACCELERATE
-1,9.648347,-1,3.098425,2.098762,-17.9442,0.2791625,-40.49802,17.30516,ACCELERATE
-1,9.60945,-1,3.139148,2.125774,-16.52692,0.2791614,-40.52589,17.40033,ACCELERATE
-1,9.552816,-1,3.199441,2.166107,-15.03114,0.27916,-40.56701,17.50079,ACCELERATE
-1,9.5558,-1,3.240772,2.21092,-13.51214,0.2791599,-40.61127,17.60282,LEFT_ACCELERATE
-1,-1,-1,3.070187,2.193697,-12.01097,0.2791616,-40.59167,17.70366,LEFT_ACCELERATE
-1,-1,-1,2.974901,2.141394,-10.57605,0.2791608,-40.53918,17.80007,ACCELERATE
-1,-1,-1,2.910657,2.095028,-9.049163,0.27916,-40.49257,17.90262,ACCELERATE
-1,9.980057,-1,2.856435,2.055787,-7.582698,0.2791599,-40.45421,18.00111,ACCELERATE
-1,9.752252,-1,2.807425,2.020386,-6.045476,0.2791607,-40.41838,18.10433,ACCELERATE
19.4102,9.587525,-1,2.750523,1.975258,-4.582082,0.2791592,-40.37103,18.20265,LEFT_ACCELERATE
19.15831,9.716938,-1,2.547375,1.855247,-3.112641,0.2791655,-40.22316,18.30192,LEFT_ACCELERATE
18.22301,9.58536,-1,2.469669,1.724475,-1.645306,0.2791638,-39.99384,18.40165,ACCELERATE
16.73397,9.162439,-1,2.682657,1.699427,-0.1548692,0.2791614,-39.76595,18.50287,ACCELERATE
15.25023,8.66053,-1,3.256648,1.815597,1.332318,0.2791612,-39.54933,18.60377,ACCELERATE
13.78358,8.094666,-1,4.643847,2.074064,2.775834,0.2791602,-39.34575,18.70164,ACCELERATE
12.58007,7.530186,-1,-1,2.46305,4.281677,0.2791606,-39.11427,18.80395,LEFT_ACCELERATE
12.0721,7.145903,-1,-1,2.828733,5.712271,0.2791734,-38.77552,18.90282,LEFT_ACCELERATE
12.20503,6.960387,-1,-1,3.080419,7.07124,0.2791961,-38.25042,19.00093,LEFT_ACCELERATE
13.06204,7.038402,-1,8.789291,3.175194,8.336685,0.2792147,-37.48,19.10084,LEFT_ACCELERATE
14.41942,7.3447,-1,6.011432,3.140583,9.44638,0.2792155,-36.46525,19.20236,LEFT_ACCELERATE
15.61668,7.672421,-1,5.125145,3.024642,10.35409,0.2791998,-35.30351,19.3018,LEFT_ACCELERATE
16.20044,7.828162,-1,4.847076,2.894062,11.14065,0.2791828,-34.04046,19.40185,LEFT_ACCELERATE
16.7371,7.854836,-1,4.789358,2.812857,11.86555,0.2791754,-32.71267,19.50351,LEFT_ACCELERATE
19.88964,8.192129,-1,4.257269,2.699629,12.42705,0.2791902,-31.32714,19.60415,LEFT_ACCELERATE
-1,8.688359,-1,3.675333,2.511978,12.77434,0.2791891,-29.92865,19.70115,LEFT_ACCELERATE
-1,8.94612,-1,3.347371,2.299932,13.00673,0.2791779,-28.45376,19.80148,LEFT_ACCELERATE
-1,8.828315,-1,3.40292,2.185694,13.217,0.2791677,-26.99405,19.90052,ACCELERATE
-1,8.538383,-1,3.749467,2.222898,13.46269,0.2791623,-25.52242,20.00071,ACCELERATE
-1,8.212625,-1,4.248243,2.39893,13.7295,0.2791612,-24.06389,20.10026,ACCELERATE
-1,7.888101,-1,4.748862,2.663464,14.02054,0.27916,-22.54261,20.20424,LEFT_ACCELERATE
-1,7.895869,-1,4.791263,2.869054,14.24282,0.2791615,-21.09177,20.30286,LEFT_ACCELERATE
-1,8.248511,-1,4.508812,2.93797,14.33134,0.2791685,-19.63975,20.40064,LEFT_ACCELERATE
-1,8.37128,-1,4.44122,2.965948,14.36298,0.2791635,-18.15621,20.50028,ACCELERATE
-1,8.309609,-1,4.509919,3.011611,14.41012,0.279162,-16.61635,20.60371,ACCELERATE
-1,8.228438,-1,4.599944,3.070976,14.46848,0.2791605,-15.1433,20.70269,ACCELERATE
-1,8.269636,-1,4.604343,3.124921,14.52377,0.2791598,-13.63491,20.80403,LEFT_ACCELERATE
-1,8.702522,-1,4.347431,3.101392,14.49822,0.2791613,-12.12429,20.90552,LEFT_ACCELERATE
-1,8.840218,-1,4.24478,3.048934,14.44577,0.2791607,-10.69231,21.00173,ACCELERATE
-1,8.904472,-1,4.182105,3.003659,14.40176,0.2791604,-9.212052,21.10115,ACCELERATE
-1,8.957618,-1,4.130006,2.965887,14.36421,0.2791595,-7.702606,21.20252,ACCELERATE
-1,9.003406,-1,4.085249,2.933534,14.33196,0.2791595,-6.215203,21.3024,ACCELERATE
-1,9.043955,-1,4.045727,2.905035,14.30319,0.2791601,-4.747708,21.40094,ACCELERATE
-1,9.083889,-1,4.006887,2.87708,14.27537,0.2791598,-3.220423,21.50349,ACCELERATE
-1,9.121026,-1,3.970831,2.851163,14.2496,0.2791598,-1.728339,21.60368,ACCELERATE
-1,9.156251,-1,3.936671,2.826633,14.22476,0.279159,-0.2379926,21.70374,ACCELERATE
-1,9.191325,-1,3.902689,2.802245,14.20067,0.2791595,1.244228,21.80326,ACCELERATE
-1,9.225588,-1,3.869514,2.778448,14.17717,0.2791595,2.713811,21.90193,ACCELERATE
-1,9.259832,-1,3.836373,2.754681,14.15339,0.27916,4.218035,22.00293,ACCELERATE
-1,9.293254,-1,3.804039,2.731498,14.12995,0.2791597,5.71102,22.10317,ACCELERATE
-1,9.326471,-1,3.771912,2.708465,14.10699,0.2791602,7.180344,22.20183,ACCELERATE
-1,9.36034,-1,3.739162,2.684987,14.08366,0.2791598,8.677011,22.30232,ACCELERATE
-1,9.392474,-1,3.708094,2.662716,14.06054,0.2791597,10.16272,22.40207,ACCELERATE
-1,9.427832,-1,3.673914,2.638215,14.03692,0.2791595,11.68188,22.50407,ACCELERATE
-1,9.459541,-1,3.643262,2.616242,14.01463,0.2791597,13.11594,22.60036,ACCELERATE
-1,9.494481,-1,3.609491,2.592033,13.99063,0.2791602,14.65898,22.70396,ACCELERATE
-1,9.527977,-1,3.57712,2.568827,13.96723,0.2791599,16.16319,22.80496,ACCELERATE
-1,9.561042,-1,3.545167,2.545921,13.94429,0.2791597,17.63663,22.90389,ACCELERATE
-1,9.594922,-1,3.512429,2.522451,13.92065,0.2791604,19.15315,23.00571,ACCELERATE
-1,9.627528,-1,3.480924,2.499865,13.89771,0.2791595,20.62457,23.10451,ACCELERATE
-1,9.662172,-1,3.44745,2.475866,13.87443,0.2791596,22.11555,23.20462,ACCELERATE
-1,9.695746,-1,3.415014,2.45261,13.85096,0.2791593,23.61786,23.30549,ACCELERATE
-1,9.729027,-1,3.382864,2.429559,13.82825,0.2791597,25.07011,23.403,ACCELERATE
-1,9.761515,-1,3.351481,2.407056,13.80523,0.2791595,26.54012,23.5017,ACCELERATE
-1,9.795676,-1,3.318483,2.383395,13.78198,0.2791595,28.02395,23.60133,ACCELERATE
-1,9.829121,-1,3.28618,2.360232,13.75875,0.2791594,29.50486,23.70076,ACCELERATE
-1,9.832551,-1,3.252166,2.33584,13.73403,0.2791598,31.07908,23.80646,ACCELERATE
-1,9.755495,-1,3.220916,2.313431,13.71169,0.2791589,32.49998,23.90186,ACCELERATE
-1,9.589991,-1,3.188491,2.290178,13.68851,0.2791594,33.97295,24.00076,ACCELERATE
-1,9.516647,-1,3.068983,2.246564,13.64112,0.2791591,35.50956,24.104,LEFT_ACCELERATE
19.33039,9.456112,-1,2.93648,2.142819,13.53107,0.2791615,36.94135,24.20043,ACCELERATE
17.84385,9.112512,-1,3.041301,2.06143,13.4125,0.2791604,38.43307,24.3009,ACCELERATE
16.38537,8.6966,-1,3.38304,2.08238,13.29993,0.2791606,39.91788,24.40086,ACCELERATE
15.15778,8.287466,-1,3.998962,2.215745,13.16901,0.2791592,41.44582,24.50383,LEFT_ACCELERATE
14.80919,8.129627,-1,4.312603,2.337311,12.93963,0.2791708,42.87033,24.60085,LEFT_ACCELERATE
15.22787,8.237966,-1,4.092271,2.36972,12.50442,0.2791936,44.31569,24.7025,LEFT_ACCELERATE
15.70733,8.433032,-1,3.780135,2.314603,11.85184,0.2791888,45.68368,24.80454,LEFT_ACCELERATE
15.40413,8.389497,-1,3.823737,2.252527,11.09706,0.2791756,46.94539,24.90333,LEFT_ACCELERATE
15.13701,8.293384,-1,3.984207,2.247562,10.27508,0.2791741,48.15779,25.00178,LEFT_ACCELERATE
15.60752,8.411604,-1,3.773183,2.209512,9.29149,0.2791853,49.29766,25.1031,LEFT_ACCELERATE
15.64156,8.400461,-1,3.771485,2.164464,8.226669,0.2791783,50.29554,25.2012,LEFT_ACCELERATE
14.76946,8.095201,-1,4.450098,2.234628,7.090282,0.2791683,51.29343,25.30275,LEFT_ACCELERATE
14.4395,7.843213,-1,5.153524,2.390419,5.923419,0.2791666,52.23854,25.40365,LEFT_ACCELERATE
15.17344,7.799495,-1,5.139865,2.503482,4.71842,0.2791782,53.01533,25.50011,LEFT_ACCELERATE
17.46414,7.913005,-1,4.740213,2.555418,3.322402,0.2791975,53.67893,25.60417,LEFT_ACCELERATE
-1,8.385534,-1,3.95603,2.478329,1.924375,0.2792106,54.07252,25.70208,LEFT_ACCELERATE
-1,8.974133,-1,3.356517,2.304207,0.4792497,0.2791973,54.24557,25.8001,LEFT_ACCELERATE
-1,9.522638,-1,2.971136,2.084216,-1.052344,0.2791817,54.27947,25.90306,LEFT_ACCELERATE
-1,9.693091,-1,2.869767,1.942588,-2.522222,0.2791682,54.28257,26.00178,ACCELERATE
-1,9.846049,-1,2.832391,1.903324,-4.028069,0.279161,54.30096,26.1029,LEFT_ACCELERATE
-1,-1,-1,2.52634,1.836038,-5.485297,0.2791659,54.23044,26.20098,LEFT_ACCELERATE
