ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,-1,-1,1.151708,0.871493,-23.32187,0.2791614,53.26485,9.103001,ACCELERATE
19.57311,-1,-1,1.059619,0.7651619,-24.78356,0.279161,53.14534,9.201463,ACCELERATE
18.11056,-1,-1,1.113726,0.7475448,-26.2647,0.2791612,53.02982,9.301202,ACCELERATE
16.58063,9.777849,-1,1.401988,0.8483306,-27.79713,0.2791604,52.91411,9.404374,LEFT_ACCELERATE
15.51107,9.330983,-1,1.873062,1.038157,-29.23444,0.2791613,52.77882,9.50133,LEFT_ACCELERATE
15.13633,9.109538,-1,2.25767,1.230271,-30.68959,0.2791747,52.51659,9.600777,LEFT_ACCELERATE
15.45429,9.129189,-1,2.327278,1.337348,-32.12743,0.2791999,52.0377,9.702873,LEFT_ACCELERATE
16.19526,9.347993,-1,2.139083,1.325318,-33.40768,0.2792037,51.34414,9.801003,LEFT_ACCELERATE
17.08778,9.66284,-1,1.852969,1.2272,-34.58418,0.2792117,50.44051,9.900975,LEFT_ACCELERATE
18.72806,-1,-1,1.407005,1.013799,-35.59975,0.2792132,49.31115,10.00345,LEFT_ACCELERATE
-1,-1,-1,0.9880458,0.739552,-36.38867,0.2791966,48.10011,10.10082,LEFT_ACCELERATE
19.41572,-1,-1,0.7800196,0.5311144,-37.15707,0.2791829,46.80407,10.20243,LEFT_ACCELERATE
19.44601,-1,-1,1.002533,0.6362559,-38.02985,0.2791643,45.58643,10.30328,ACCELERATE
18.34772,9.53732,-1,1.519626,0.8565517,-38.87187,0.2791626,44.33978,10.4043,LEFT_ACCELERATE
19.16884,9.227778,-1,2.054133,1.106764,-39.59988,0.2791712,43.06274,10.50315,LEFT_ACCELERATE
-1,9.186309,-1,2.286962,1.278546,-40.1598,0.279186,41.70278,10.60215,LEFT_ACCELERATE
-1,9.114961,-1,2.507373,1.411882,-40.56182,0.279177,40.27709,10.70176,LEFT_ACCELERATE
-1,8.832057,-1,3.061017,1.605029,-40.91003,0.279167,38.81821,10.80248,ACCELERATE
-1,8.429867,-1,3.780746,1.92724,-41.27141,0.2791627,37.36957,10.90272,LEFT_ACCELERATE
-1,8.262369,-1,4.133121,2.236879,-41.59411,0.2791623,35.93263,11.00165,LEFT_ACCELERATE
-1,8.262696,-1,4.231549,2.453329,-41.82268,0.2791643,34.47319,11.10087,LEFT_ACCELERATE
-1,8.041756,-1,4.561292,2.670054,-42.03931,0.2791621,32.98486,11.20185,LEFT_ACCELERATE
-1,8.137257,-1,4.536033,2.824495,-42.20877,0.2791639,31.4858,11.3032,LEFT_ACCELERATE
-1,8.443735,-1,4.332904,2.869902,-42.26537,0.2791653,30.02854,11.40117,LEFT_ACCELERATE
-1,8.437989,-1,4.360999,2.907449,-42.30546,0.2791624,28.50085,11.50378,ACCELERATE
-1,8.362106,-1,4.445357,2.963011,-42.36176,0.2791611,26.98975,11.6053,ACCELERATE
-1,8.275522,-1,4.541904,3.026777,-42.42567,0.2791606,25.54708,11.70225,ACCELERATE
-1,8.293642,-1,4.56695,3.08846,-42.48692,0.27916,24.05711,11.80238,LEFT_ACCELERATE
-1,8.87607,-1,4.238756,3.062509,-42.45667,0.2791644,22.56365,11.90278,LEFT_ACCELERATE
-1,9.436815,-1,3.927328,2.9434,-42.3306,0.2791643,21.06032,12.00409,ACCELERATE
-1,9.63359,-1,3.758545,2.819328,-42.20834,0.2791616,19.60843,12.10192,ACCELERATE
-1,9.807112,-1,3.603662,2.70266,-42.09425,0.2791611,18.10748,12.20298,ACCELERATE
-1,9.963352,-1,3.464348,2.597847,-41.98988,0.279161,16.6302,12.3024,ACCELERATE
-1,-1,-1,3.35928,2.501244,-41.89489,0.2791607,15.1354,12.40296,RIGHT_ACCELERATE
-1,-1,-1,3.275394,2.427636,-41.822,0.2791608,13.65971,12.50216,ACCELERATE
-1,-1,-1,3.176453,2.354208,-41.74702,0.2791605,12.12307,12.60544,ACCELERATE
-1,-1,-1,3.08013,2.282837,-41.67676,0.27916,10.67607,12.7027,ACCELERATE
-1,-1,-1,2.986016,2.209842,-41.60511,0.2791601,9.176411,12.80349,RIGHT_ACCELERATE
-1,-1,-1,3.009293,2.171647,-41.57036,0.2791615,7.689219,12.90339,RIGHT_ACCELERATE
-1,-1,-1,2.988034,2.153651,-41.55241,0.2791608,6.247084,13.00021,ACCELERATE
-1,-1,-1,2.95706,2.13142,-41.52988,0.2791603,4.71761,13.10291,ACCELERATE
-1,-1,-1,2.913744,2.105819,-41.50409,0.2791601,3.235582,13.20242,LEFT_ACCELERATE
-1,-1,-1,2.866667,2.073784,-41.47203,0.2791604,1.775643,13.30046,ACCELERATE
-1,-1,-1,2.819971,2.040082,-41.43829,0.2791607,0.2651284,13.40189,ACCELERATE
-1,-1,-1,2.77339,2.006428,-41.40436,0.2791603,-1.236775,13.50275,ACCELERATE
-1,-1,-1,2.726326,1.972419,-41.37067,0.2791609,-2.715757,13.60207,ACCELERATE
-1,-1,-1,2.678931,1.938167,-41.33571,0.2791601,-4.242586,13.7046,ACCELERATE
-1,-1,-1,2.632969,1.904948,-41.30297,0.2791603,-5.66669,13.80023,ACCELERATE
-1,-1,-1,2.584774,1.870111,-41.26795,0.2791607,-7.185347,13.90221,ACCELERATE
-1,-1,-1,2.538022,1.836316,-41.23423,0.2791604,-8.64501,14.00023,ACCELERATE
-1,-1,-1,2.489673,1.801365,-41.19911,0.2791607,-10.16214,14.10211,ACCELERATE
-1,-1,-1,2.440899,1.766104,-41.16374,0.2791605,-11.68826,14.20459,ACCELERATE
-1,-1,-1,2.393261,1.731664,-41.12952,0.2791606,-13.16338,14.30365,ACCELERATE
-1,-1,-1,2.346211,1.697647,-41.09548,0.2791605,-14.62872,14.40205,ACCELERATE
-1,-1,-1,2.298102,1.662864,-41.06094,0.2791605,-16.11458,14.50183,ACCELERATE
-1,-1,-1,2.249092,1.627428,-41.02546,0.2791606,-17.63949,14.60424,ACCELERATE
-1,-1,-1,2.20162,1.593102,-40.99141,0.2791604,-19.10169,14.70242,ACCELERATE
-1,-1,-1,2.153193,1.558085,-40.95626,0.2791605,-20.60996,14.80371,ACCELERATE
19.95732,-1,-1,2.11802,1.524298,-40.92262,0.2791604,-22.0529,14.90061,ACCELERATE
18.49264,9.752442,-1,2.185903,1.497793,-40.88797,0.2791604,-23.53744,15.0003,ACCELERATE
17.00756,9.300447,-1,2.457586,1.543484,-40.84987,0.2791602,-25.06015,15.10256,LEFT_ACCELERATE
16.30787,9.063235,-1,2.695474,1.633319,-40.74643,0.279164,-26.56998,15.20425,LEFT_ACCELERATE
16.39103,9.112074,-1,2.671042,1.668642,-40.4898,0.2791847,-27.99238,15.30152,LEFT_ACCELERATE
16.83936,9.337821,-1,2.442327,1.602392,-40.02337,0.2791888,-29.39139,15.40081,LEFT_ACCELERATE
16.57399,9.338083,-1,2.340722,1.513032,-39.38834,0.2791771,-30.78986,15.50405,LEFT_ACCELERATE
15.85256,9.115297,-1,2.492268,1.501243,-38.72025,0.2791701,-32.10886,15.60336,LEFT_ACCELERATE
15.91581,9.106518,-1,2.496004,1.503761,-37.92789,0.2791809,-33.37547,15.70387,LEFT_ACCELERATE
16.19094,9.170969,-1,2.404424,1.467231,-37.01585,0.2791822,-34.49338,15.80094,LEFT_ACCELERATE
15.6259,8.951655,-1,2.644384,1.48457,-35.98692,0.2791721,-35.59153,15.90202,LEFT_ACCELERATE
14.50272,8.494575,-1,3.532595,1.661356,-34.96375,0.2791644,-36.67036,16.00186,LEFT_ACCELERATE
14.07928,8.161427,-1,4.545798,1.924923,-33.88713,0.2791661,-37.7009,16.10203,LEFT_ACCELERATE
14.7521,8.05776,-1,4.65117,2.122271,-32.70177,0.2791908,-38.5876,16.20169,LEFT_ACCELERATE
17.72386,8.285795,-1,4.003621,2.182344,-31.37437,0.2792124,-39.26511,16.30218,LEFT_ACCELERATE
-1,8.80239,-1,3.316659,2.106133,-29.97509,0.2792156,-39.67127,16.40053,LEFT_ACCELERATE
-1,9.467069,-1,2.745654,1.913419,-28.49552,0.2792006,-39.84738,16.50104,LEFT_ACCELERATE
-1,-1,-1,2.344413,1.683577,-26.98721,0.2791839,-39.86517,16.60246,LEFT_ACCELERATE
-1,-1,-1,2.154732,1.497576,-25.46003,0.2791695,-39.83921,16.70504,ACCELERATE
-1,-1,-1,2.162774,1.446755,-23.9973,0.2791634,-39.84582,16.80327,ACCELERATE
-1,-1,-1,2.214052,1.480261,-22.51707,0.2791615,-39.87952,16.90268,ACCELERATE
-1,-1,-1,2.289329,1.530082,-21.03205,0.2791605,-39.93031,17.00244,ACCELERATE
-1,-1,-1,2.38198,1.59168,-19.55256,0.2791599,-39.99163,17.10185,ACCELERATE
-1,-1,-1,2.39467,1.639539,-18.05854,0.2791598,-40.03896,17.20223,LEFT_ACCELERATE
-1,-1,-1,2.217991,1.599017,-16.56941,0.2791623,-39.99634,17.30231,LEFT_ACCELERATE
-1,-1,-1,2.111134,1.530752,-15.09229,0.2791609,-39.92707,17.40159,ACCELERATE
-1,-1,-1,2.027696,1.470086,-13.59676,0.2791604,-39.86783,17.50208,ACCELERATE
-1,-1,-1,1.956702,1.41844,-12.09719,0.2791598,-39.81588,17.60281,ACCELERATE
-1,-1,-1,1.891191,1.370849,-10.59829,0.2791602,-39.76883,17.70349,ACCELERATE
-1,-1,-1,1.833213,1.32877,-9.119823,0.2791596,-39.72557,17.80279,ACCELERATE
-1,-1,-1,1.774122,1.285909,-7.627273,0.2791596,-39.68401,17.90303,ACCELERATE
-1,-1,-1,1.719977,1.246651,-6.164955,0.2791599,-39.64465,18.00124,ACCELERATE
19.93877,-1,-1,1.67841,1.206492,-4.642658,0.2791592,-39.60463,18.10347,ACCELERATE
18.51171,-1,-1,1.737346,1.184904,-3.178761,0.2791603,-39.56677,18.20178,ACCELERATE
16.97207,9.524278,-1,2.013049,1.253794,-1.684079,0.2791603,-39.52851,18.30216,ACCELERATE
15.52523,8.995419,-1,2.584221,1.427287,-0.2157839,0.2791603,-39.49111,18.40076,LEFT_ACCELERATE
14.40462,8.512657,-1,3.482732,1.695126,1.27101,0.279161,-39.42458,18.50072,LEFT_ACCELERATE
14.01729,8.244956,-1,4.170632,1.950866,2.772282,0.2791759,-39.22453,18.60259,LEFT_ACCELERATE
14.34256,8.222168,-1,4.157597,2.101189,4.193183,0.2791992,-38.82173,18.70208,LEFT_ACCELERATE
15.06568,8.399117,-1,3.758993,2.118256,5.52278,0.2792032,-38.18033,18.80157,LEFT_ACCELERATE
15.70746,8.600662,-1,3.444337,2.065814,6.769779,0.2792039,-37.32734,18.90332,LEFT_ACCELERATE
17.14952,9.087415,-1,2.864127,1.916795,7.837997,0.2792137,-36.29227,19.00363,LEFT_ACCELERATE
18.65275,9.590721,-1,2.349242,1.67642,8.698872,0.2792019,-35.12798,19.1012,LEFT_ACCELERATE
19.79947,9.86292,-1,1.974108,1.409747,9.466137,0.2791844,-33.81309,19.20356,LEFT_ACCELERATE
19.69136,9.755954,-1,1.852842,1.242449,10.15156,0.2791705,-32.53515,19.30095,LEFT_ACCELERATE
-1,9.704913,-1,1.806009,1.171151,10.81828,0.2791668,-31.17169,19.40294,LEFT_ACCELERATE
-1,9.991566,-1,1.611653,1.079619,11.31764,0.2791834,-29.76705,19.50327,LEFT_ACCELERATE
-1,-1,-1,1.391577,0.9504068,11.64639,0.2791798,-28.3203,19.60304,LEFT_ACCELERATE
-1,-1,-1,1.341148,0.8764012,11.90612,0.2791701,-26.8786,19.70142,LEFT_ACCELERATE
-1,9.858538,-1,1.590046,0.9444563,12.19067,0.2791639,-25.4162,19.80146,ACCELERATE
-1,9.491864,-1,2.100801,1.155119,12.50582,0.2791615,-23.93261,19.9033,LEFT_ACCELERATE
-1,9.320501,-1,2.538115,1.412651,12.79329,0.27916,-22.51118,20.00069,LEFT_ACCELERATE
-1,9.684567,-1,2.543869,1.576817,12.96943,0.2791713,-21.02456,20.10137,LEFT_ACCELERATE
-1,-1,-1,2.37625,1.59905,12.99651,0.2791708,-19.48936,20.20456,LEFT_ACCELERATE
-1,-1,-1,2.321902,1.586671,12.98574,0.2791646,-18.01833,20.30334,ACCELERATE
-1,-1,-1,2.334651,1.595004,12.99474,0.279161,-16.53624,20.40285,ACCELERATE
-1,-1,-1,2.368319,1.617573,13.01804,0.2791611,-15.0722,20.50115,ACCELERATE
-1,-1,-1,2.418193,1.651346,13.05172,0.2791596,-13.56061,20.60266,ACCELERATE
-1,-1,-1,2.475069,1.690013,13.09091,0.2791594,-12.07793,20.70223,ACCELERATE
-1,-1,-1,2.539799,1.734105,13.13495,0.2791593,-10.56676,20.80373,ACCELERATE
-1,-1,-1,2.559051,1.770682,13.17072,0.2791596,-9.064339,20.90463,LEFT_ACCELERATE
-1,-1,-1,2.512978,1.766956,13.1667,0.2791595,-7.598165,21.00307,ACCELERATE
-1,-1,-1,2.50871,1.764123,13.16407,0.2791603,-6.138061,21.1011,ACCELERATE
-1,-1,-1,2.510038,1.764976,13.16503,0.2791591,-4.656273,21.20058,ACCELERATE
-1,-1,-1,2.514793,1.768265,13.16849,0.2791606,-3.156419,21.30127,ACCELERATE
-1,-1,-1,2.521997,1.773302,13.17358,0.2791595,-1.667256,21.40125,ACCELERATE
-1,-1,-1,2.531086,1.779684,13.17991,0.2791597,-0.1458155,21.5034,ACCELERATE
-1,-1,-1,2.540767,1.786495,13.18681,0.2791598,1.335375,21.60284,ACCELERATE
-1,-1,-1,2.551014,1.793713,13.19413,0.279159,2.807627,21.70168,ACCELERATE
-1,-1,-1,2.562275,1.801649,13.202,0.2791598,4.324769,21.80354,ACCELERATE
-1,-1,-1,2.573595,1.809631,13.20991,0.2791595,5.80946,21.90321,ACCELERATE
-1,-1,-1,2.585055,1.817713,13.21794,0.2791596,7.291824,22.00273,ACCELERATE
-1,-1,-1,2.596424,1.825733,13.22618,0.2791598,8.798132,22.10386,ACCELERATE
-1,-1,-1,2.60783,1.83378,13.23409,0.2791596,10.23687,22.20045,ACCELERATE
-1,-1,-1,2.619772,1.842207,13.24255,0.2791597,11.7698,22.30337,ACCELERATE
-1,-1,-1,2.631408,1.850418,13.25068,0.2791597,13.24269,22.40225,ACCELERATE
-1,-1,-1,2.643216,1.858751,13.259,0.2791599,14.74994,22.50344,ACCELERATE
-1,-1,-1,2.654747,1.86689,13.26723,0.2791598,16.24068,22.60352,ACCELERATE
-1,-1,-1,2.666178,1.874958,13.27532,0.2791593,17.71125,22.70225,ACCELERATE
-1,-1,-1,2.677994,1.883299,13.28354,0.2791598,19.20675,22.80265,ACCELERATE
-1,-1,-1,2.688933,1.891021,13.2915,0.2791594,20.66002,22.90022,ACCELERATE
-1,-1,-1,2.701123,1.899626,13.29985,0.2791598,22.18734,23.00276,ACCELERATE
-1,-1,-1,2.712417,1.907599,13.3079,0.2791595,23.66363,23.10187,ACCELERATE
-1,-1,-1,2.723865,1.915682,13.31608,0.2791599,25.16892,23.20293,ACCELERATE
-1,-1,-1,2.735311,1.923763,13.324,0.2791595,26.62911,23.30096,ACCELERATE
-1,-1,-1,2.746895,1.931942,13.33221,0.27916,28.14761,23.40291,ACCELERATE
-1,-1,-1,2.758029,1.939804,13.34021,0.2791598,29.63192,23.50256,ACCELERATE
-1,-1,-1,2.769058,1.947591,13.34801,0.2791593,31.08405,23.60005,ACCELERATE
-1,-1,-1,2.752009,1.951223,13.35065,0.2791595,32.61693,23.70296,LEFT_ACCELERATE
-1,-1,-1,2.580706,1.899136,13.2934,0.2791595,34.06096,23.80002,LEFT_ACCELERATE
-1,-1,-1,2.461452,1.814049,13.20937,0.2791602,35.56262,23.90099,ACCELERATE
19.14088,9.740339,-1,2.439841,1.737864,13.13241,0.2791601,37.04065,24.00035,ACCELERATE
17.60374,9.328814,-1,2.602162,1.713622,13.05702,0.2791606,38.56318,24.10269,LEFT_ACCELERATE
16.62802,9.047858,-1,2.83147,1.761322,12.95293,0.2791609,40.05796,24.20333,LEFT_ACCELERATE
16.52468,9.045028,-1,2.834501,1.785765,12.7133,0.2791764,41.54214,24.30446,LEFT_ACCELERATE
16.59601,9.137908,-1,2.706224,1.745041,12.31798,0.2791784,42.90867,24.40016,LEFT_ACCELERATE
16.02933,9.006681,-1,2.772284,1.712373,11.79264,0.2791735,44.33087,24.50201,LEFT_ACCELERATE
16.09824,9.052188,-1,2.705379,1.680596,11.13447,0.2791836,45.708,24.6047,LEFT_ACCELERATE
16.64374,9.269538,-1,2.450469,1.591378,10.35082,0.2791913,46.89373,24.70038,LEFT_ACCELERATE
16.58656,9.291876,-1,2.332508,1.48388,9.404114,0.2791793,48.04739,24.8007,LEFT_ACCELERATE
16.29136,9.180173,-1,2.391766,1.448059,8.357437,0.2791743,49.17948,24.90431,LEFT_ACCELERATE
17.00694,9.327531,-1,2.241327,1.404063,7.236291,0.279191,50.14243,25.00379,LEFT_ACCELERATE
18.87566,9.647134,-1,1.949233,1.288079,5.986115,0.2791949,50.92446,25.1031,LEFT_ACCELERATE
-1,9.778587,-1,1.75957,1.158116,4.615541,0.2791815,51.58537,25.2054,LEFT_ACCELERATE
-1,9.536466,-1,1.854586,1.127967,3.300075,0.2791691,52.16861,25.30204,ACCELERATE
19.49355,9.108715,-1,2.327121,1.260675,1.969555,0.2791627,52.77816,25.40031,LEFT_ACCELERATE
-1,8.852885,-1,2.810977,1.460634,0.5691032,0.2791624,53.34985,25.50194,LEFT_ACCELERATE
